State,WeekStart,New_Confirmed_wk,New_Deceased_wk
CH,2021-09-06,33,3
CH,2021-09-13,27,1
CH,2021-09-20,29,1
CH,2021-09-27,27,0
CH,2021-10-04,42,1
CH,2021-10-11,23,0
CH,2021-10-18,21,0
CH,2021-10-25,28,0
CH,2021-11-01,11,0
CH,2021-11-08,22,0
CH,2021-11-15,22,0
CH,2021-11-22,42,0
CH,2021-11-29,40,0
CH,2021-12-06,145,256
CH,2021-12-13,70,1
CH,2021-12-20,71,1
CH,2021-12-27,287,1
CH,2022-01-03,2360,1
CH,2022-01-10,9207,7
CH,2022-01-17,8064,15
CH,2022-01-24,3452,16
CH,2022-01-31,1571,21
CH,2022-02-07,623,13
CH,2022-02-14,229,9
CH,2022-02-21,165,4
CH,2022-02-28,71,0
CH,2022-03-07,57,0
CH,2022-03-14,28,0
CH,2022-03-21,23,0
CH,2022-03-28,17,0
CH,2022-04-04,13,0
CH,2022-04-11,22,0
CH,2022-04-18,35,0
CH,2022-04-25,71,0
CH,2022-05-02,78,0
CH,2022-05-09,87,0
CH,2022-05-16,72,0
CH,2022-05-23,100,0
CH,2022-05-30,133,0
CH,2022-06-06,196,0
CH,2022-06-13,322,0
CH,2022-06-20,495,0
CH,2022-06-27,486,0
CH,2022-07-04,371,0
CH,2022-07-11,524,0
CH,2022-07-18,734,0
CH,2022-07-25,934,4
CH,2022-08-01,769,2
CH,2022-08-08,611,4
CH,2022-08-15,437,2
CH,2022-08-22,305,4
CH,2022-08-29,210,0
CH,2022-09-05,123,0
CH,2022-09-12,86,0
CH,2022-09-19,43,0
CH,2022-09-26,26,0
CH,2022-10-03,30,0
CH,2022-10-10,7,0
CH,2022-10-24,11,0
CH,2022-10-31,19,0
CH,2022-11-07,5,0
CH,2022-11-14,6,0
CH,2022-11-21,7,0
CH,2022-11-28,2,0
CH,2022-12-05,2,0
CH,2022-12-12,2,0
CH,2022-12-19,2,0
CH,2022-12-26,7,0
CH,2023-01-02,3,0
CH,2023-01-09,4,0
CH,2023-01-16,2,0
CH,2023-01-23,0,0
CH,2023-01-30,1,0
CH,2023-02-06,0,0
CH,2023-02-13,2,0
CH,2023-02-20,2,1
CH,2023-02-27,4,0
CH,2023-03-06,3,0
CH,2023-03-13,18,0
CH,2023-03-20,33,1
CH,2023-03-27,110,0
CH,2023-04-03,169,1
CH,2023-04-10,260,0
CH,2023-04-17,329,0
CH,2023-04-24,243,1
CH,2023-05-01,85,0
CH,2023-05-08,38,0
CH,2023-05-15,11,0
CH,2023-05-22,12,0
CH,2023-05-29,3,0
CH,2023-06-05,32,0
CH,2023-06-12,1,0
CH,2023-06-19,1,0
CH,2023-06-26,1,0
CH,2023-07-03,1,0
CH,2023-07-10,0,0
CH,2023-07-17,0,0
CH,2023-07-24,1,0
CH,2023-07-31,0,0
CH,2023-08-07,0,0
CH,2023-08-14,0,0
CH,2023-08-21,0,0
CT,2020-03-09,0,0
CT,2020-03-16,1,0
CT,2020-03-23,6,0
CT,2020-03-30,3,0
CT,2020-04-06,21,0
CT,2020-04-13,5,0
CT,2020-04-20,1,0
CT,2020-04-27,20,0
CT,2020-05-04,2,0
CT,2020-05-11,26,0
CT,2020-05-18,167,0
CT,2020-05-25,246,1
CT,2020-06-01,575,3
CT,2020-06-08,598,5
CT,2020-06-15,584,2
CT,2020-06-22,439,2
CT,2020-06-29,513,1
CT,2020-07-06,874,5
CT,2020-07-13,1326,5
CT,2020-07-20,2206,19
CT,2020-07-27,1995,15
CT,2020-08-03,2540,38
CT,2020-08-10,3473,46
CT,2020-08-17,5297,55
CT,2020-08-24,9174,72
CT,2020-08-31,15171,111
CT,2020-09-07,18728,175
CT,2020-09-14,22192,122
CT,2020-09-21,18550,171
CT,2020-09-28,18591,197
CT,2020-10-05,19048,208
CT,2020-10-12,18024,225
CT,2020-10-19,15563,340
CT,2020-10-26,12854,332
CT,2020-11-02,12124,297
CT,2020-11-09,9597,131
CT,2020-11-16,12902,154
CT,2020-11-23,12562,108
CT,2020-11-30,10811,149
CT,2020-12-07,10211,108
CT,2020-12-14,10199,84
CT,2020-12-21,7930,112
CT,2020-12-28,7219,107
CT,2021-01-04,6863,90
CT,2021-01-11,4270,68
CT,2021-01-18,3123,59
CT,2021-01-25,8743,84
CT,2021-02-01,2158,40
CT,2021-02-08,1574,31
CT,2021-02-15,1786,28
CT,2021-02-22,1675,35
CT,2021-03-01,1760,23
CT,2021-03-08,3009,32
CT,2021-03-15,6824,60
CT,2021-03-22,15940,126
CT,2021-03-29,28953,243
CT,2021-04-05,74251,580
CT,2021-04-12,101543,1009
CT,2021-04-19,107522,1402
CT,2021-04-26,104065,1699
CT,2021-05-03,95049,1561
CT,2021-05-10,61001,1164
CT,2021-05-17,36523,852
CT,2021-05-24,20300,430
CT,2021-05-31,11275,201
CT,2021-06-07,6388,100
CT,2021-06-14,3712,70
CT,2021-06-21,2614,44
CT,2021-06-28,2429,25
CT,2021-07-05,2255,22
CT,2021-07-12,1880,18
CT,2021-07-19,1314,20
CT,2021-07-26,1055,9
CT,2021-08-02,932,15
CT,2021-08-09,592,7
CT,2021-08-16,398,6
CT,2021-08-23,254,2
CT,2021-08-30,237,2
CT,2021-09-06,229,2
CT,2021-09-13,192,3
CT,2021-09-20,186,3
CT,2021-09-27,160,2
CT,2021-10-04,128,4
CT,2021-10-11,124,0
CT,2021-10-18,193,2
CT,2021-10-25,205,5
CT,2021-11-01,120,7
CT,2021-11-08,186,4
CT,2021-11-15,184,4
CT,2021-11-22,221,1
CT,2021-11-29,204,0
CT,2021-12-06,245,1
CT,2021-12-13,187,1
CT,2021-12-20,224,2
CT,2021-12-27,1133,4
CT,2022-01-03,14557,14
CT,2022-01-10,36403,39
CT,2022-01-17,35993,73
CT,2022-01-24,27461,107
CT,2022-01-31,16005,103
CT,2022-02-07,7098,69
CT,2022-02-14,3129,15
CT,2022-02-21,1405,6
CT,2022-02-28,679,5
CT,2022-03-07,313,2
CT,2022-03-14,118,0
CT,2022-03-21,153,0
CT,2022-03-28,88,0
CT,2022-04-04,44,0
CT,2022-04-11,15,0
CT,2022-04-18,18,0
CT,2022-04-25,39,0
CT,2022-05-02,40,0
CT,2022-05-09,20,0
CT,2022-05-16,45,0
CT,2022-05-23,52,0
CT,2022-05-30,68,0
CT,2022-06-06,137,1
CT,2022-06-13,432,0
CT,2022-06-20,674,1
CT,2022-06-27,985,2
CT,2022-07-04,1432,5
CT,2022-07-11,2702,3
CT,2022-07-18,3727,11
CT,2022-07-25,3315,9
CT,2022-08-01,3240,14
CT,2022-08-08,1718,10
CT,2022-08-15,1391,10
CT,2022-08-22,1192,8
CT,2022-08-29,686,6
CT,2022-09-05,703,5
CT,2022-09-12,618,5
CT,2022-09-19,523,6
CT,2022-09-26,407,4
CT,2022-10-03,309,3
CT,2022-10-10,151,0
CT,2022-10-24,128,1
CT,2022-10-31,116,2
CT,2022-11-07,56,1
CT,2022-11-14,38,0
CT,2022-11-21,10,0
CT,2022-11-28,8,1
CT,2022-12-05,4,0
CT,2022-12-12,4,0
CT,2022-12-19,8,0
CT,2022-12-26,9,0
CT,2023-01-02,2,0
CT,2023-01-09,7,0
CT,2023-01-16,6,0
CT,2023-01-23,4,0
CT,2023-01-30,1,0
CT,2023-02-06,4,0
CT,2023-02-13,0,0
CT,2023-02-20,11,0
CT,2023-02-27,5,0
CT,2023-03-06,6,0
CT,2023-03-13,8,0
CT,2023-03-20,23,1
CT,2023-03-27,113,0
CT,2023-04-03,462,3
CT,2023-04-10,1847,7
CT,2023-04-17,3120,11
CT,2023-04-24,2544,10
CT,2023-05-01,902,5
CT,2023-05-08,454,2
CT,2023-05-15,218,2
CT,2023-05-22,115,1
CT,2023-05-29,42,1
CT,2023-06-05,403,4
CT,2023-06-12,10,1
CT,2023-06-19,1,0
CT,2023-06-26,3,0
CT,2023-07-03,2,0
CT,2023-07-10,3,0
CT,2023-07-17,1,0
CT,2023-07-24,1,0
CT,2023-07-31,0,0
CT,2023-08-07,2,0
CT,2023-08-14,1,0
CT,2023-08-21,0,0
DL,2020-03-09,7,1
DL,2020-03-16,20,0
DL,2020-03-23,45,1
DL,2020-03-30,431,5
DL,2020-04-06,651,17
DL,2020-04-13,849,21
DL,2020-04-20,915,9
DL,2020-04-27,1631,10
DL,2020-05-04,2374,9
DL,2020-05-11,2832,75
DL,2020-05-18,3663,113
DL,2020-05-25,6426,212
DL,2020-06-01,9092,339
DL,2020-06-08,12246,515
DL,2020-06-15,18564,848
DL,2020-06-22,23331,448
DL,2020-06-29,16367,444
DL,2020-07-06,13050,304
DL,2020-07-13,10299,257
DL,2020-07-20,7813,199
DL,2020-07-27,7071,177
DL,2020-08-03,7750,107
DL,2020-08-10,7153,85
DL,2020-08-17,8886,104
DL,2020-08-24,11924,126
DL,2020-08-31,18059,141
DL,2020-09-07,26855,177
DL,2020-09-14,28407,238
DL,2020-09-21,24403,253
DL,2020-09-28,19499,275
DL,2020-10-05,18726,259
DL,2020-10-12,21678,240
DL,2020-10-19,25639,249
DL,2020-10-26,35714,304
DL,2020-11-02,46159,427
DL,2020-11-09,46876,625
DL,2020-11-16,44458,777
DL,2020-11-23,36785,675
DL,2020-11-30,25602,577
DL,2020-12-07,15204,371
DL,2020-12-14,9551,263
DL,2020-12-21,5846,176
DL,2020-12-28,4021,132
DL,2021-01-04,3328,93
DL,2021-01-11,2229,68
DL,2021-01-18,1495,62
DL,2021-01-25,1172,45
DL,2021-02-01,939,26
DL,2021-02-08,911,12
DL,2021-02-15,954,9
DL,2021-02-22,1389,10
DL,2021-03-01,1812,11
DL,2021-03-08,2595,20
DL,2021-03-15,4288,15
DL,2021-03-22,9731,50
DL,2021-03-29,18699,75
DL,2021-04-05,48783,202
DL,2021-04-12,128263,838
DL,2021-04-19,174255,2127
DL,2021-04-26,167231,2718
DL,2021-05-03,128621,2378
DL,2021-05-10,70300,2162
DL,2021-05-17,23001,1696
DL,2021-05-24,8724,949
DL,2021-05-31,3652,440
DL,2021-06-07,1895,232
DL,2021-06-14,1153,91
DL,2021-06-21,1642,51
DL,2021-06-28,620,30
DL,2021-07-05,529,20
DL,2021-07-12,446,12
DL,2021-07-19,381,16
DL,2021-07-26,440,11
DL,2021-08-02,411,12
DL,2021-08-09,330,3
DL,2021-08-16,226,10
DL,2021-08-23,399,1
DL,2021-08-30,243,2
DL,2021-09-06,274,1
DL,2021-09-13,264,2
DL,2021-09-20,217,0
DL,2021-09-27,252,3
DL,2021-10-04,229,1
DL,2021-10-11,195,0
DL,2021-10-18,213,2
DL,2021-10-25,267,0
DL,2021-11-01,248,0
DL,2021-11-08,306,3
DL,2021-11-15,242,1
DL,2021-11-22,200,2
DL,2021-11-29,492,1
DL,2021-12-06,360,2
DL,2021-12-13,479,1
DL,2021-12-20,1155,4
DL,2021-12-27,10769,4
DL,2022-01-03,95609,51
DL,2022-01-10,160240,203
DL,2022-01-17,81741,257
DL,2022-01-24,35778,207
DL,2022-01-31,16444,156
DL,2022-02-07,7387,89
DL,2022-02-14,4751,29
DL,2022-02-21,3563,21
DL,2022-02-28,2078,12
DL,2022-03-07,1222,7
DL,2022-03-14,857,6
DL,2022-03-21,758,4
DL,2022-03-28,751,2
DL,2022-04-04,943,4
DL,2022-04-11,2307,3
DL,2022-04-18,6326,7
DL,2022-04-25,9684,8
DL,2022-05-02,9694,4
DL,2022-05-09,6104,16
DL,2022-05-16,3196,6
DL,2022-05-23,2757,7
DL,2022-05-30,2419,4
DL,2022-06-06,4068,9
DL,2022-06-13,9291,11
DL,2022-06-20,9309,21
DL,2022-06-27,5615,18
DL,2022-07-04,3722,13
DL,2022-07-11,3280,8
DL,2022-07-18,4477,9
DL,2022-07-25,7279,10
DL,2022-08-01,13756,19
DL,2022-08-08,15068,51
DL,2022-08-15,9228,39
DL,2022-08-22,4821,38
DL,2022-08-29,1997,19
DL,2022-09-05,1065,16
DL,2022-09-12,746,6
DL,2022-09-19,561,2
DL,2022-09-26,524,1
DL,2022-10-03,583,3
DL,2022-10-10,164,1
DL,2022-10-24,482,0
DL,2022-10-31,395,5
DL,2022-11-07,232,1
DL,2022-11-14,98,2
DL,2022-11-21,50,1
DL,2022-11-28,63,1
DL,2022-12-05,40,1
DL,2022-12-12,51,0
DL,2022-12-19,65,2
DL,2022-12-26,81,0
DL,2023-01-02,48,0
DL,2023-01-09,32,1
DL,2023-01-16,34,0
DL,2023-01-23,27,0
DL,2023-01-30,30,0
DL,2023-02-06,21,0
DL,2023-02-13,33,0
DL,2023-02-20,43,1
DL,2023-02-27,77,0
DL,2023-03-06,101,0
DL,2023-03-13,291,0
DL,2023-03-20,762,1
DL,2023-03-27,2009,6
DL,2023-04-03,3896,10
DL,2023-04-10,8590,23
DL,2023-04-17,10145,34
DL,2023-04-24,5350,33
DL,2023-05-01,1393,14
DL,2023-05-08,332,7
DL,2023-05-15,142,7
DL,2023-05-22,75,1
DL,2023-05-29,32,2
DL,2023-06-05,329,14
DL,2023-06-12,17,0
DL,2023-06-19,6,2
DL,2023-06-26,5,0
DL,2023-07-03,16,0
DL,2023-07-10,17,0
DL,2023-07-17,7,0
DL,2023-07-24,1,0
DL,2023-07-31,6,0
DL,2023-08-07,14,1
DL,2023-08-14,17,0
DL,2023-08-21,4,0
DN,2020-03-09,0,0
DN,2020-03-16,0,0
DN,2020-03-23,0,0
DN,2020-03-30,0,0
DN,2020-04-06,0,0
DN,2020-04-13,0,0
DN,2020-04-20,0,0
DN,2020-04-27,0,0
DN,2020-05-04,1,0
DN,2020-05-11,0,0
DN,2020-05-18,1,0
DN,2020-05-25,0,0
DN,2020-06-01,18,0
DN,2020-06-08,19,0
DN,2020-06-15,60,0
DN,2020-06-22,91,0
DN,2020-06-29,185,0
DN,2020-07-06,127,1
DN,2020-07-13,190,1
DN,2020-07-20,260,0
DN,2020-07-27,299,0
DN,2020-08-03,306,0
DN,2020-08-10,326,0
DN,2020-08-17,278,0
DN,2020-08-24,181,0
DN,2020-08-31,229,0
DN,2020-09-07,170,0
DN,2020-09-14,183,0
DN,2020-09-21,78,0
DN,2020-09-28,83,0
DN,2020-10-05,75,0
DN,2020-10-12,20,0
DN,2020-10-19,43,0
DN,2020-10-26,25,0
DN,2020-11-02,18,0
DN,2020-11-09,17,0
DN,2020-11-16,30,0
DN,2020-11-23,11,0
DN,2020-11-30,9,0
DN,2020-12-07,13,0
DN,2020-12-14,4,0
DN,2020-12-21,7,0
DN,2020-12-28,5,0
DN,2021-01-04,1,0
DN,2021-01-11,8,0
DN,2021-01-18,3,0
DN,2021-01-25,3,0
DN,2021-02-01,0,0
DN,2021-02-08,2,0
DN,2021-02-15,2,0
DN,2021-02-22,4,0
DN,2021-03-01,13,0
DN,2021-03-08,19,0
DN,2021-03-15,43,0
DN,2021-03-22,118,0
DN,2021-03-29,125,0
DN,2021-04-05,308,0
DN,2021-04-12,846,2
DN,2021-04-19,1717,0
DN,2021-04-26,1322,0
DN,2021-05-03,992,0
DN,2021-05-10,627,0
DN,2021-05-17,233,0
DN,2021-05-24,331,0
DN,2021-05-31,205,0
DN,2021-06-07,43,0
DN,2021-06-14,50,0
DN,2021-06-21,25,0
DN,2021-06-28,30,0
DN,2021-07-05,17,0
DN,2021-07-12,13,0
DN,2021-07-19,38,0
DN,2021-07-26,13,0
DN,2021-08-02,3,0
DN,2021-08-09,2,0
DN,2021-08-16,4,0
DN,2021-08-23,4,0
DN,2021-08-30,2,0
DN,2021-09-06,5,0
DN,2021-09-13,0,0
DN,2021-09-20,0,0
DN,2021-09-27,0,0
DN,2021-10-04,2,0
DN,2021-10-11,4,0
DN,2021-10-18,2,0
DN,2021-10-25,0,0
DN,2021-11-01,0,0
DN,2021-11-08,0,0
DN,2021-11-15,0,0
DN,2021-11-22,1,0
DN,2021-11-29,0,0
DN,2021-12-06,3,0
DN,2021-12-13,4,0
DN,2021-12-20,1,0
DN,2021-12-27,9,0
DN,2022-01-03,87,0
DN,2022-01-10,199,0
DN,2022-01-17,212,0
DN,2022-01-24,103,0
DN,2022-01-31,97,0
DN,2022-02-07,32,0
DN,2022-02-14,7,0
DN,2022-02-21,1,0
DN,2022-02-28,2,0
DN,2022-03-07,0,0
DN,2022-03-14,1,0
DN,2022-03-21,0,0
DN,2022-03-28,0,0
DN,2022-04-04,0,0
DN,2022-04-11,0,0
DN,2022-04-18,0,0
DN,2022-04-25,0,0
DN,2022-05-02,0,0
DN,2022-05-09,0,0
DN,2022-05-16,0,0
DN,2022-05-23,0,0
DN,2022-05-30,0,0
DN,2022-06-06,0,0
DN,2022-06-13,0,0
DN,2022-06-20,21,0
DN,2022-06-27,26,0
DN,2022-07-04,9,0
DN,2022-07-11,13,0
DN,2022-07-18,8,0
DN,2022-07-25,9,0
DN,2022-08-01,29,0
DN,2022-08-08,10,0
DN,2022-08-15,3,0
DN,2022-08-22,5,0
DN,2022-08-29,4,0
DN,2022-09-05,4,0
DN,2022-09-12,3,0
DN,2022-09-19,2,0
DN,2022-09-26,0,0
DN,2022-10-03,0,0
DN,2022-10-10,0,0
DN,2022-10-24,0,0
DN,2022-10-31,2,0
DN,2022-11-07,1,0
DN,2022-11-14,0,0
DN,2022-11-21,0,0
DN,2022-11-28,0,0
DN,2022-12-05,0,0
DN,2022-12-12,0,0
DN,2022-12-19,0,0
DN,2022-12-26,0,0
DN,2023-01-02,0,0
DN,2023-01-09,0,0
DN,2023-01-16,0,0
DN,2023-01-23,0,0
DN,2023-01-30,0,0
DN,2023-02-06,0,0
DN,2023-02-13,0,0
DN,2023-02-20,0,0
DN,2023-02-27,0,0
DN,2023-03-06,0,0
DN,2023-03-13,0,0
DN,2023-03-20,0,0
DN,2023-03-27,0,0
DN,2023-04-03,1,0
DN,2023-04-10,0,0
DN,2023-04-17,0,0
DN,2023-04-24,0,0
DN,2023-05-01,0,0
DN,2023-05-08,0,0
DN,2023-05-15,0,0
DN,2023-05-22,0,0
DN,2023-05-29,0,0
DN,2023-06-05,0,0
DN,2023-06-12,0,0
DN,2023-06-19,0,0
DN,2023-06-26,0,0
DN,2023-07-03,0,0
DN,2023-07-10,0,0
DN,2023-07-17,0,0
DN,2023-07-24,0,0
DN,2023-07-31,0,0
DN,2023-08-07,0,0
DN,2023-08-14,0,0
DN,2023-08-21,0,0
GA,2020-03-09,0,0
GA,2020-03-16,0,0
GA,2020-03-23,5,0
GA,2020-03-30,2,0
GA,2020-04-06,0,0
GA,2020-04-13,0,0
GA,2020-04-20,0,0
GA,2020-04-27,0,0
GA,2020-05-04,0,0
GA,2020-05-11,22,0
GA,2020-05-18,37,0
GA,2020-05-25,5,0
GA,2020-06-01,229,0
GA,2020-06-08,264,0
GA,2020-06-15,254,0
GA,2020-06-22,380,3
GA,2020-06-29,563,4
GA,2020-07-06,692,7
GA,2020-07-13,1204,8
GA,2020-07-20,1204,13
GA,2020-07-27,1669,18
GA,2020-08-03,2182,22
GA,2020-08-10,2927,29
GA,2020-08-17,2360,40
GA,2020-08-24,3005,39
GA,2020-08-31,3825,53
GA,2020-09-07,3763,54
GA,2020-09-14,3837,61
GA,2020-09-21,3529,50
GA,2020-09-28,3370,55
GA,2020-10-05,3038,51
GA,2020-10-12,2221,37
GA,2020-10-19,1655,32
GA,2020-10-26,1526,33
GA,2020-11-02,1297,34
GA,2020-11-09,838,19
GA,2020-11-16,923,15
GA,2020-11-23,978,10
GA,2020-11-30,882,11
GA,2020-12-07,676,8
GA,2020-12-14,702,15
GA,2020-12-21,603,10
GA,2020-12-28,628,10
GA,2021-01-04,561,6
GA,2021-01-11,549,9
GA,2021-01-18,515,5
GA,2021-01-25,489,7
GA,2021-02-01,471,4
GA,2021-02-08,355,7
GA,2021-02-15,327,8
GA,2021-02-22,424,8
GA,2021-03-01,423,4
GA,2021-03-08,508,7
GA,2021-03-15,706,12
GA,2021-03-22,961,8
GA,2021-03-29,1484,9
GA,2021-04-05,3236,13
GA,2021-04-12,4908,35
GA,2021-04-19,10265,134
GA,2021-04-26,17908,257
GA,2021-05-03,23461,405
GA,2021-05-10,17010,420
GA,2021-05-17,10604,284
GA,2021-05-24,8604,242
GA,2021-05-31,4329,135
GA,2021-06-07,3075,168
GA,2021-06-14,1968,62
GA,2021-06-21,1662,49
GA,2021-06-28,1338,34
GA,2021-07-05,1280,24
GA,2021-07-12,1024,14
GA,2021-07-19,751,21
GA,2021-07-26,714,16
GA,2021-08-02,678,12
GA,2021-08-09,623,11
GA,2021-08-16,658,14
GA,2021-08-23,627,10
GA,2021-08-30,628,13
GA,2021-09-06,418,9
GA,2021-09-13,661,77
GA,2021-09-20,597,9
GA,2021-09-27,543,14
GA,2021-10-04,475,12
GA,2021-10-11,409,17
GA,2021-10-18,364,12
GA,2021-10-25,222,6
GA,2021-11-01,204,4
GA,2021-11-08,173,6
GA,2021-11-15,176,4
GA,2021-11-22,205,4
GA,2021-11-29,308,5
GA,2021-12-06,280,95
GA,2021-12-13,288,3
GA,2021-12-20,308,34
GA,2021-12-27,1520,4
GA,2022-01-03,8339,9
GA,2022-01-10,20566,25
GA,2022-01-17,18963,53
GA,2022-01-24,8968,72
GA,2022-01-31,4032,58
GA,2022-02-07,1734,33
GA,2022-02-14,541,19
GA,2022-02-21,288,9
GA,2022-02-28,122,26
GA,2022-03-07,81,3
GA,2022-03-14,49,0
GA,2022-03-21,25,0
GA,2022-03-28,43,2
GA,2022-04-04,23,0
GA,2022-04-11,15,0
GA,2022-04-18,26,0
GA,2022-04-25,48,0
GA,2022-05-02,63,0
GA,2022-05-09,76,0
GA,2022-05-16,80,0
GA,2022-05-23,118,0
GA,2022-05-30,253,0
GA,2022-06-06,441,0
GA,2022-06-13,687,1
GA,2022-06-20,890,2
GA,2022-06-27,1054,3
GA,2022-07-04,839,5
GA,2022-07-11,773,2
GA,2022-07-18,671,4
GA,2022-07-25,738,3
GA,2022-08-01,926,3
GA,2022-08-08,955,0
GA,2022-08-15,977,2
GA,2022-08-22,922,104
GA,2022-08-29,614,2
GA,2022-09-05,582,1
GA,2022-09-12,467,1
GA,2022-09-19,339,1
GA,2022-09-26,245,0
GA,2022-10-03,169,0
GA,2022-10-10,44,0
GA,2022-10-24,103,0
GA,2022-10-31,134,46
GA,2022-11-07,83,0
GA,2022-11-14,54,0
GA,2022-11-21,42,0
GA,2022-11-28,17,0
GA,2022-12-05,14,0
GA,2022-12-12,7,0
GA,2022-12-19,8,0
GA,2022-12-26,19,0
GA,2023-01-02,10,0
GA,2023-01-09,13,0
GA,2023-01-16,9,0
GA,2023-01-23,3,0
GA,2023-01-30,3,0
GA,2023-02-06,12,0
GA,2023-02-13,3,0
GA,2023-02-20,9,0
GA,2023-02-27,13,0
GA,2023-03-06,21,0
GA,2023-03-13,100,0
GA,2023-03-20,209,0
GA,2023-03-27,680,1
GA,2023-04-03,776,0
GA,2023-04-10,629,0
GA,2023-04-17,478,0
GA,2023-04-24,357,0
GA,2023-05-01,247,0
GA,2023-05-08,215,0
GA,2023-05-15,168,0
GA,2023-05-22,92,0
GA,2023-05-29,64,0
GA,2023-06-05,430,0
GA,2023-06-12,29,0
GA,2023-06-19,14,0
GA,2023-06-26,6,0
GA,2023-07-03,8,0
GA,2023-07-10,2,0
GA,2023-07-17,9,0
GA,2023-07-24,4,0
GA,2023-07-31,1,0
GA,2023-08-07,1,0
GA,2023-08-14,3,0
GA,2023-08-21,0,0
GJ,2020-03-09,0,0
GJ,2020-03-16,18,1
GJ,2020-03-23,45,4
GJ,2020-03-30,65,6
GJ,2020-04-06,388,13
GJ,2020-04-13,1227,39
GJ,2020-04-20,1558,88
GJ,2020-04-27,2127,139
GJ,2020-05-04,2767,203
GJ,2020-05-11,3185,166
GJ,2020-05-18,2683,199
GJ,2020-05-25,2731,180
GJ,2020-06-01,3303,211
GJ,2020-06-08,3493,229
GJ,2020-06-15,3727,186
GJ,2020-06-22,4080,145
GJ,2020-06-29,4726,136
GJ,2020-07-06,5783,102
GJ,2020-07-13,6535,100
GJ,2020-07-20,7381,179
GJ,2020-07-27,7853,160
GJ,2020-08-03,7389,167
GJ,2020-08-10,7719,133
GJ,2020-08-17,7996,110
GJ,2020-08-24,8376,111
GJ,2020-08-31,9186,100
GJ,2020-09-07,9321,105
GJ,2020-09-14,9675,109
GJ,2020-09-21,9882,97
GJ,2020-09-28,9480,80
GJ,2020-10-05,8896,70
GJ,2020-10-12,8130,69
GJ,2020-10-19,7447,51
GJ,2020-10-26,6631,35
GJ,2020-11-02,6895,39
GJ,2020-11-09,7611,40
GJ,2020-11-16,9102,56
GJ,2020-11-23,10866,110
GJ,2020-11-30,10510,112
GJ,2020-12-07,8895,90
GJ,2020-12-14,7616,63
GJ,2020-12-21,6546,48
GJ,2020-12-28,5383,36
GJ,2021-01-04,4716,26
GJ,2021-01-11,3928,21
GJ,2021-01-18,3225,11
GJ,2021-01-25,2443,11
GJ,2021-02-01,1904,8
GJ,2021-02-08,1800,6
GJ,2021-02-15,1860,4
GJ,2021-02-22,2785,5
GJ,2021-03-01,3497,5
GJ,2021-03-08,4821,9
GJ,2021-03-15,8802,26
GJ,2021-03-22,13857,42
GJ,2021-03-29,17572,74
GJ,2021-04-05,29057,234
GJ,2021-04-12,57074,577
GJ,2021-04-19,91464,951
GJ,2021-04-26,98569,1180
GJ,2021-05-03,86410,886
GJ,2021-05-10,71607,727
GJ,2021-05-17,35851,455
GJ,2021-05-24,19018,239
GJ,2021-05-31,8746,118
GJ,2021-06-07,4087,64
GJ,2021-06-14,2013,35
GJ,2021-06-21,910,19
GJ,2021-06-28,589,18
GJ,2021-07-05,409,4
GJ,2021-07-12,251,3
GJ,2021-07-19,220,0
GJ,2021-07-26,187,0
GJ,2021-08-02,145,1
GJ,2021-08-09,137,1
GJ,2021-08-16,120,1
GJ,2021-08-23,96,2
GJ,2021-08-30,92,1
GJ,2021-09-06,127,0
GJ,2021-09-13,106,0
GJ,2021-09-20,128,0
GJ,2021-09-27,151,0
GJ,2021-10-04,139,4
GJ,2021-10-11,149,0
GJ,2021-10-18,128,1
GJ,2021-10-25,159,2
GJ,2021-11-01,158,1
GJ,2021-11-08,215,0
GJ,2021-11-15,256,1
GJ,2021-11-22,202,1
GJ,2021-11-29,299,3
GJ,2021-12-06,426,3
GJ,2021-12-13,413,3
GJ,2021-12-20,813,12
GJ,2021-12-27,4410,7
GJ,2022-01-03,28435,8
GJ,2022-01-10,64036,31
GJ,2022-01-17,136315,90
GJ,2022-01-24,105230,214
GJ,2022-01-31,46261,229
GJ,2022-02-07,15049,141
GJ,2022-02-14,5272,88
GJ,2022-02-21,1949,32
GJ,2022-02-28,751,7
GJ,2022-03-07,337,3
GJ,2022-03-14,168,1
GJ,2022-03-21,104,3
GJ,2022-03-28,61,0
GJ,2022-04-04,115,0
GJ,2022-04-11,110,0
GJ,2022-04-18,88,1
GJ,2022-04-25,113,0
GJ,2022-05-02,149,1
GJ,2022-05-09,214,0
GJ,2022-05-16,187,0
GJ,2022-05-23,215,0
GJ,2022-05-30,339,0
GJ,2022-06-06,790,1
GJ,2022-06-13,1391,1
GJ,2022-06-20,2485,0
GJ,2022-06-27,3570,1
GJ,2022-07-04,4223,1
GJ,2022-07-11,4810,6
GJ,2022-07-18,5756,6
GJ,2022-07-25,6684,10
GJ,2022-08-01,6090,8
GJ,2022-08-08,4192,13
GJ,2022-08-15,2327,8
GJ,2022-08-22,1907,7
GJ,2022-08-29,1378,10
GJ,2022-09-05,1255,2
GJ,2022-09-12,1108,9
GJ,2022-09-19,850,5
GJ,2022-09-26,649,3
GJ,2022-10-03,571,1
GJ,2022-10-10,176,1
GJ,2022-10-24,170,1
GJ,2022-10-31,303,1
GJ,2022-11-07,204,0
GJ,2022-11-14,114,2
GJ,2022-11-21,62,1
GJ,2022-11-28,38,0
GJ,2022-12-05,29,0
