Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DL,GA,GJ,HR,HP,JK,JH,KA,KL,LA,LD,MP,MH,MN,ML,MZ,NL,OR,PY,PB,RJ,SK,TN,TG,TR,UP,UT,WB
30-Oct-20,30/10/2020,Confirmed,48117,12,2886,84,380,1018,59,1718,5,5891,215,969,1650,101,566,323,3589,6638,55,0,691,6190,221,77,38,51,1547,147,431,1794,20,2608,1531,97,2187,349,3979
31-Oct-20,31/10/2020,Recovered,58682,24,3708,182,1386,1186,82,2161,13,4665,269,1014,1391,321,864,367,7468,7330,46,0,1024,7303,1057,220,21,146,1911,147,328,1920,26,3848,1486,141,2426,152,4049
31-Oct-20,31/10/2020,Deceased,469,0,14,0,4,6,1,63,0,41,2,5,12,6,7,1,28,27,1,0,10,74,4,1,0,0,12,0,16,9,1,31,6,0,18,12,57
31-Oct-20,31/10/2020,Confirmed,47228,15,2783,100,336,800,67,1964,3,5062,210,935,1743,482,455,474,3014,7983,76,0,669,5548,230,70,28,102,1470,105,500,1780,27,2511,1445,54,1781,413,3993
01-Nov-20,01/11/2020,Confirmed,45928,8,2618,29,166,777,58,1543,2,5664,142,860,1670,205,540,326,3652,7025,17,0,723,5369,248,155,34,28,1709,96,317,1754,18,2504,1416,77,1969,222,3987
01-Nov-20,01/11/2020,Deceased,491,1,16,0,1,7,0,49,0,51,5,5,6,8,4,1,24,28,0,0,7,113,3,2,0,0,11,3,11,10,1,30,5,0,26,4,59
01-Nov-20,01/11/2020,Recovered,53312,12,3509,114,730,1195,81,1458,4,4159,237,1128,1221,102,629,398,8053,8511,90,0,1107,3726,203,117,8,79,1815,621,368,1591,34,3644,1579,170,2388,178,4053
02-Nov-20,02/11/2020,Recovered,58524,20,3033,165,785,974,76,1854,8,4824,208,1004,1266,339,623,512,8334,7108,42,0,868,10225,278,117,48,152,1527,482,395,1105,4,3940,1456,186,2040,441,4085
02-Nov-20,02/11/2020,Confirmed,37592,12,1916,117,465,577,52,1700,4,4001,186,875,1566,334,385,403,2576,4138,70,0,635,4009,341,71,1,21,1389,69,396,1748,9,2481,922,58,1777,331,3957
02-Nov-20,02/11/2020,Deceased,498,0,13,1,1,4,1,58,0,42,7,4,15,10,8,1,29,21,1,0,7,104,9,0,0,3,9,0,13,9,4,31,7,2,25,2,57
03-Nov-20,03/11/2020,Recovered,53328,21,3700,129,473,875,43,1810,2,3610,239,1197,1258,165,578,490,7140,8802,30,0,912,6973,117,101,27,180,1462,457,354,1219,5,2707,1491,84,2210,409,4058
03-Nov-20,03/11/2020,Confirmed,46027,20,2849,85,379,846,80,1724,0,6725,235,954,1684,334,478,397,2756,6862,84,0,667,4909,150,63,35,55,1201,147,415,1725,37,2435,1536,137,1726,316,3981
03-Nov-20,03/11/2020,Deceased,510,0,15,4,2,7,1,58,0,48,2,6,7,8,12,5,26,26,0,0,9,120,4,0,0,0,12,1,18,10,0,31,3,2,13,4,56
04-Nov-20,04/11/2020,Confirmed,50465,17,2477,77,380,541,94,2262,4,6842,183,975,1952,433,512,301,3377,8516,112,0,707,5505,262,60,101,56,1474,104,527,1770,62,2487,1637,116,2167,388,3987
04-Nov-20,04/11/2020,Recovered,55873,10,2701,105,655,976,51,1209,2,5797,249,1022,1161,110,536,505,8045,8206,71,0,884,8728,158,72,61,148,1520,419,268,1823,79,2504,1273,112,2014,270,4129
04-Nov-20,04/11/2020,Deceased,707,0,10,1,0,5,1,50,0,51,8,6,19,11,9,3,34,28,3,0,13,300,3,0,0,2,12,1,14,9,0,30,6,3,15,5,55
05-Nov-20,05/11/2020,Recovered,54133,12,2292,108,761,467,60,1350,2,5289,238,1055,1507,201,651,484,5723,7699,30,0,817,11277,132,61,38,144,1460,420,349,1822,38,2413,978,115,1351,602,4187
05-Nov-20,05/11/2020,Deceased,672,0,13,0,0,8,0,44,0,66,4,7,23,6,6,0,31,26,0,0,5,256,2,1,1,1,14,1,22,10,2,28,5,0,27,9,54
05-Nov-20,05/11/2020,Confirmed,47628,14,2745,84,313,741,92,1734,4,6715,172,990,2064,444,524,355,3156,6820,80,0,734,5246,222,92,65,57,1385,121,521,1810,29,2348,1539,132,1852,480,3948
06-Nov-20,06/11/2020,Confirmed,50017,17,2410,81,335,746,133,1758,5,7178,203,1035,2267,88,581,356,2960,7002,85,0,778,6870,166,86,32,63,1494,125,647,1797,49,2370,1602,110,2173,473,3942
06-Nov-20,06/11/2020,Recovered,53946,19,2452,99,926,613,63,1753,3,6121,207,1321,1533,215,632,401,2701,7854,52,0,856,11060,342,91,12,117,1641,314,372,1810,7,2402,982,121,2167,404,4283
06-Nov-20,06/11/2020,Deceased,577,0,11,0,4,8,1,52,0,64,3,4,21,4,6,1,35,27,1,0,12,161,2,0,0,0,15,0,14,11,0,27,4,1,24,9,55
07-Nov-20,07/11/2020,Confirmed,46153,21,2367,64,248,819,98,1571,1,6953,169,1046,2011,915,532,340,2258,7201,72,0,865,3959,240,68,42,128,1372,69,477,1841,51,2341,1607,87,1894,498,3928
07-Nov-20,07/11/2020,Recovered,48582,12,2747,106,555,1000,53,1359,6,6338,183,931,1638,255,688,411,2235,7120,40,0,792,6748,622,55,41,54,1683,495,517,1778,19,2352,937,126,2010,337,4339
07-Nov-20,07/11/2020,Deceased,557,0,11,2,2,7,2,22,0,79,8,5,17,6,5,2,22,28,0,0,13,150,3,2,0,0,17,2,15,13,1,25,6,2,25,7,58
08-Nov-20,08/11/2020,Recovered,48465,15,2256,96,395,825,46,2257,7,6069,207,819,1630,150,456,298,2360,6853,66,0,688,8232,358,116,92,101,1311,135,396,1813,89,2386,1481,66,1858,155,4383
08-Nov-20,08/11/2020,Confirmed,46707,9,2237,47,152,801,109,1375,0,7745,149,1020,2380,674,555,203,2740,5440,19,0,891,5585,245,155,58,19,1434,94,487,1872,50,2334,1440,83,2142,243,3920
08-Nov-20,08/11/2020,Deceased,491,0,12,1,4,8,2,13,0,77,2,7,15,6,5,0,22,24,4,0,11,125,3,0,0,1,15,1,8,10,2,20,5,1,26,2,59
09-Nov-20,09/11/2020,Recovered,41449,18,1549,85,508,851,86,2709,3,7014,232,993,2151,228,564,458,2686,5983,43,0,681,0,187,37,19,73,1521,145,510,1684,16,2308,1504,107,1895,205,4396
09-Nov-20,09/11/2020,Deceased,450,0,11,0,4,7,3,17,0,71,4,5,7,7,9,8,19,22,1,0,6,85,1,1,0,0,16,1,20,9,1,18,4,2,25,10,56
09-Nov-20,09/11/2020,Confirmed,37119,13,1392,48,328,865,115,1586,0,5023,144,971,2427,711,460,246,1963,3593,125,0,809,3277,182,28,6,29,1219,62,554,1859,12,2257,857,26,1627,398,3907
10-Nov-20,10/11/2020,Deceased,511,0,12,0,5,5,4,18,0,83,4,5,16,12,7,5,20,28,0,0,8,110,2,0,0,4,13,2,20,10,1,25,4,0,30,5,53
10-Nov-20,10/11/2020,Confirmed,44724,14,1886,97,271,798,90,1679,1,7830,180,1049,2546,611,492,252,2362,6010,129,0,900,3791,219,66,60,33,987,100,486,1902,51,2146,1267,79,2121,328,3891
10-Nov-20,10/11/2020,Recovered,54639,16,2151,85,629,1014,66,2157,4,6157,199,879,1826,424,635,456,4215,6698,55,0,793,10769,275,129,47,82,1448,113,362,1709,13,2237,1831,44,2201,505,4415
11-Nov-20,11/11/2020,Recovered,52704,12,1761,75,837,821,57,2195,2,7264,152,1352,1829,359,433,314,2881,7252,60,0,691,9164,164,71,4,90,1340,107,460,1801,48,2210,1835,49,2112,471,4431
11-Nov-20,11/11/2020,Confirmed,48285,17,1732,76,245,702,95,1721,0,8593,109,1125,2546,610,507,284,2584,7007,71,0,883,4907,180,72,61,42,1220,114,699,2080,36,2184,1196,84,1848,783,3872
11-Nov-20,11/11/2020,Deceased,550,0,14,0,2,6,2,25,0,85,5,6,23,9,9,3,23,29,1,0,13,125,2,0,0,0,15,1,31,11,2,28,5,0,20,6,49
12-Nov-20,12/11/2020,Recovered,49354,15,1777,88,771,536,64,1962,0,6462,192,1038,2015,199,511,606,3368,6119,33,0,692,7809,191,56,51,88,1264,69,469,1804,48,2347,1716,150,1859,532,4453
12-Nov-20,12/11/2020,Confirmed,44585,13,1728,44,202,523,109,1817,3,7053,107,1120,2788,765,617,269,2116,5537,77,0,1046,4496,254,144,25,37,986,65,685,2176,25,2112,1015,59,2265,451,3856
12-Nov-20,12/11/2020,Deceased,544,1,9,1,3,5,1,20,0,104,0,6,21,6,8,4,21,25,3,0,10,122,5,4,0,0,14,2,23,13,3,25,3,0,21,7,54
13-Nov-20,13/11/2020,Deceased,517,0,10,0,1,7,2,18,0,91,2,6,27,11,8,4,17,26,0,0,11,127,6,0,0,2,12,1,16,12,1,14,4,1,25,4,51
13-Nov-20,13/11/2020,Confirmed,44620,11,1593,57,233,581,93,1548,3,7802,156,1152,2688,825,626,288,2016,5804,80,0,1048,4132,214,70,67,23,1018,73,736,2144,47,1939,997,76,2178,467,3835
13-Nov-20,13/11/2020,Recovered,47620,22,2178,105,642,870,84,2370,3,6498,167,1078,2115,239,551,661,3443,6201,62,0,833,4543,255,87,53,81,1504,70,388,1827,17,2572,1222,106,2005,300,4468
14-Nov-20,14/11/2020,Recovered,42317,11,2155,102,529,422,0,645,3,7117,145,995,1988,337,476,328,2198,6793,76,0,876,2707,190,63,28,30,1271,66,0,1754,37,2494,1736,100,2002,164,4479
14-Nov-20,14/11/2020,Confirmed,41692,9,1657,34,107,588,0,716,4,7340,84,1124,2118,322,565,154,2154,6357,65,0,1012,4237,211,51,59,112,902,47,0,2162,41,1912,1050,78,2301,296,3823
14-Nov-20,14/11/2020,Deceased,450,0,7,1,3,5,0,17,0,96,1,6,5,8,6,1,17,26,0,0,7,105,5,2,1,0,15,0,0,12,1,12,4,2,27,5,53
15-Nov-20,15/11/2020,Confirmed,30681,9,1056,20,93,247,168,530,6,3235,58,1070,1957,383,460,129,1565,4581,40,0,870,2544,235,35,25,135,753,25,1053,2184,42,1819,661,26,1401,213,3053
15-Nov-20,15/11/2020,Recovered,44111,15,2140,79,389,614,87,702,4,7606,123,1001,1930,209,491,291,2363,6684,96,0,722,3065,259,76,35,20,1346,95,1025,1890,52,2520,1637,64,1783,218,4480
15-Nov-20,15/11/2020,Deceased,434,0,14,0,2,5,2,16,0,95,3,6,8,11,9,2,21,21,0,0,7,60,3,0,1,0,17,0,30,10,2,12,3,0,18,5,51
16-Nov-20,16/11/2020,Recovered,40392,16,1507,88,405,597,116,1594,2,3560,285,1040,2349,540,482,360,2188,6567,71,0,745,3001,239,78,26,46,1297,95,570,1810,12,2384,1539,77,1889,441,4376
16-Nov-20,16/11/2020,Confirmed,28609,21,753,56,186,517,82,1110,3,3797,125,926,2153,443,390,166,1157,2710,97,0,597,2535,178,41,3,140,749,13,424,2169,23,1725,502,17,1546,243,3012
16-Nov-20,16/11/2020,Deceased,451,0,13,0,1,5,2,26,0,99,1,5,19,8,8,4,12,19,4,0,2,60,3,1,1,1,16,0,22,12,2,17,3,2,21,9,53
17-Nov-20,17/11/2020,Confirmed,38548,17,1395,36,242,513,136,1721,3,6396,154,1125,2450,584,572,261,1336,5792,70,0,922,2732,159,85,48,163,644,72,515,2194,27,1652,952,77,1420,429,3654
17-Nov-20,17/11/2020,Deceased,472,0,9,0,2,5,2,19,0,99,4,7,25,12,7,3,16,27,1,0,10,68,1,1,0,0,17,0,30,11,1,18,3,0,19,3,52
17-Nov-20,17/11/2020,Recovered,44753,17,2293,56,357,749,160,1718,1,4421,191,1116,2614,574,568,343,2100,6620,83,0,848,5123,233,283,38,37,1315,131,265,1834,7,2314,1602,76,1838,440,4388
18-Nov-20,18/11/2020,Recovered,48675,15,1696,71,210,601,89,1816,0,6901,178,1274,2142,518,580,280,1947,7066,66,0,918,6608,194,59,61,58,1303,194,651,1721,38,2311,1607,119,2529,425,4429
18-Nov-20,18/11/2020,Deceased,586,0,9,0,3,7,1,23,0,131,3,8,30,13,9,3,21,28,0,0,13,100,6,1,0,1,15,0,31,12,3,18,5,0,29,9,54
18-Nov-20,18/11/2020,Confirmed,45366,19,1236,41,169,734,145,2048,8,7486,162,1281,2562,661,574,251,1791,6419,60,0,1209,5011,110,76,37,178,868,56,798,2178,29,1714,948,73,2346,420,3668
19-Nov-20,19/11/2020,Confirmed,46185,11,1316,31,175,794,155,2149,2,7546,136,1340,2212,796,560,230,1849,5722,91,0,1363,5535,230,109,32,94,868,68,782,2549,32,1707,1058,105,2532,386,3620
19-Nov-20,19/11/2020,Deceased,582,0,11,1,0,8,1,26,0,98,0,7,20,12,5,3,26,26,1,0,14,154,0,1,0,0,17,1,15,15,0,19,4,0,39,5,53
19-Nov-20,19/11/2020,Recovered,45246,20,1821,85,267,681,130,1472,0,6685,157,1113,2156,704,565,264,1800,6860,14,0,887,5860,172,60,45,52,1019,102,510,1844,36,2251,1440,106,1690,388,3990
20-Nov-20,20/11/2020,Recovered,48968,10,1829,70,151,661,133,1427,1,8775,198,1040,2508,726,539,189,2181,6398,124,0,917,6945,189,84,40,97,1101,101,492,1993,52,2173,1057,112,2220,585,3850
20-Nov-20,20/11/2020,Confirmed,46283,13,1221,25,164,495,150,1842,9,6608,152,1420,3104,588,661,185,1781,6028,73,0,1528,5640,200,173,28,148,757,52,818,2762,23,1688,894,75,2840,512,3626
20-Nov-20,20/11/2020,Deceased,564,0,10,0,2,3,1,19,0,118,2,7,25,11,4,2,17,28,1,0,9,155,1,2,0,2,16,0,16,14,1,18,4,1,20,5,50
21-Nov-20,21/11/2020,Deceased,499,0,7,0,2,4,3,22,0,111,3,9,25,18,2,6,20,25,2,0,11,62,1,2,0,1,17,0,23,16,0,18,3,1,24,8,53
21-Nov-20,21/11/2020,Recovered,44055,20,1765,67,193,462,102,1420,1,6963,147,1271,2466,657,564,333,1799,6719,113,0,899,4088,193,78,57,33,1011,82,592,1963,32,2133,1367,116,2097,458,3794
21-Nov-20,21/11/2020,Confirmed,45301,14,1160,36,223,278,119,2284,1,5879,116,1515,2666,915,608,175,1781,5772,79,0,1700,5760,270,117,66,66,778,63,672,3007,59,1663,925,75,2235,585,3639
22-Nov-20,22/11/2020,Confirmed,44404,10,1121,24,86,385,80,1748,4,6746,78,1495,2279,627,564,137,1704,5254,73,0,1798,5753,382,70,40,103,638,45,679,3260,31,1655,873,48,2557,466,3591
22-Nov-20,22/11/2020,Deceased,510,0,11,0,1,5,2,19,0,121,2,13,25,19,5,5,13,27,2,0,13,50,3,2,0,2,15,0,19,17,3,19,4,0,35,9,49
22-Nov-20,22/11/2020,Recovered,41405,12,1631,35,175,606,119,995,4,6154,167,1167,2235,644,579,273,1537,6227,55,0,1212,4060,205,99,48,66,905,88,497,2004,41,2010,1296,95,2187,251,3726
23-Nov-20,23/11/2020,Deceased,481,0,10,0,1,6,3,14,0,121,0,17,28,22,12,3,24,22,1,0,10,30,2,0,0,2,17,0,17,18,1,17,3,3,23,7,47
23-Nov-20,23/11/2020,Confirmed,37441,15,545,31,169,412,98,2061,4,4454,75,1487,2663,454,351,219,1509,3757,6,0,1701,4153,250,58,13,75,668,25,711,3232,14,1624,602,19,2053,376,3557
23-Nov-20,23/11/2020,Recovered,42195,13,1390,64,131,480,72,1514,3,7216,104,1234,2567,785,608,303,1645,5425,74,0,1120,3729,356,57,33,38,913,57,731,2288,61,1904,1015,90,2060,428,3687
24-Nov-20,24/11/2020,Confirmed,44245,11,1085,52,157,653,79,1829,0,6224,167,1510,2329,948,431,233,1870,5420,83,0,1766,5439,290,57,50,79,642,51,608,3314,41,1557,921,59,2217,528,3545
24-Nov-20,24/11/2020,Deceased,489,0,8,0,1,6,2,21,0,109,2,16,33,12,10,2,17,24,4,0,11,30,2,0,0,0,14,0,22,19,2,17,4,1,33,18,49
24-Nov-20,24/11/2020,Recovered,37765,11,1447,55,121,746,66,919,3,4943,85,1286,1943,463,495,191,1949,5149,84,0,1112,4086,151,59,95,50,648,39,439,2214,31,1910,1097,27,2032,173,3646
25-Nov-20,25/11/2020,Recovered,36582,15,1176,66,117,350,77,0,4,5361,61,1283,1972,99,570,316,1333,5770,56,0,996,4844,115,37,21,66,728,45,444,2144,44,1873,1150,72,1328,444,3605
25-Nov-20,25/11/2020,Confirmed,44699,10,831,30,182,763,87,1877,2,5246,125,1540,2197,837,489,237,1630,6491,91,0,1773,6159,193,59,35,60,730,51,770,3285,42,1534,993,35,2305,482,3528
25-Nov-20,25/11/2020,Deceased,518,0,6,0,2,4,1,16,0,99,4,14,42,13,12,3,19,26,3,0,14,65,5,0,0,0,16,0,31,18,0,16,4,0,29,5,51
26-Nov-20,26/11/2020,Recovered,39723,12,1081,72,142,595,80,2454,3,4937,111,1302,2267,913,471,218,1067,5970,29,0,1199,4815,158,36,33,131,737,21,467,2179,20,1797,961,73,1518,317,3537
26-Nov-20,26/11/2020,Confirmed,43174,5,1031,30,150,682,116,1753,1,5475,148,1560,2122,931,487,230,1505,5378,109,0,1668,6406,159,68,20,69,644,20,843,3180,52,1464,862,50,2094,355,3507
26-Nov-20,26/11/2020,Deceased,491,0,8,0,0,6,4,18,0,91,2,16,25,14,5,3,12,27,5,0,12,65,4,0,0,2,17,0,26,19,0,14,3,0,30,11,52
27-Nov-20,27/11/2020,Deceased,486,0,6,1,2,5,0,12,0,98,1,16,29,13,8,1,12,23,1,0,15,85,7,0,0,1,14,0,27,18,1,12,4,0,23,5,46
27-Nov-20,27/11/2020,Recovered,41177,17,1205,41,160,654,85,3985,8,5937,152,1388,2484,490,596,195,1451,4544,100,0,1152,4089,208,82,15,211,908,46,541,2194,40,1494,702,58,2058,391,3496
27-Nov-20,27/11/2020,Confirmed,41353,7,733,27,149,698,106,1879,2,5482,150,1607,2135,830,565,189,1526,3966,44,0,1645,6185,222,52,23,31,594,16,808,3093,37,1442,761,32,2298,530,3489
28-Nov-20,28/11/2020,Recovered,42275,10,1186,53,122,668,160,2734,4,6512,163,1523,2421,270,632,216,2132,5275,73,0,1317,3937,197,129,58,25,802,41,576,2178,31,1453,952,69,2527,342,3487
28-Nov-20,28/11/2020,Confirmed,41815,9,625,31,163,713,89,1890,0,4998,198,1598,1967,650,512,209,1522,6250,56,0,1634,5965,235,71,18,24,550,46,719,2765,59,1430,753,31,2152,424,3459
28-Nov-20,28/11/2020,Deceased,495,0,5,1,0,5,4,17,0,89,0,15,30,11,4,1,12,25,2,0,13,88,7,1,0,0,12,0,28,19,4,13,3,0,21,13,52
29-Nov-20,29/11/2020,Recovered,45152,19,3787,41,96,537,69,1600,3,6325,135,1451,2794,940,491,214,1530,5861,82,0,1508,4362,198,126,15,174,707,72,664,2556,35,1471,948,0,2618,278,3445
29-Nov-20,29/11/2020,Deceased,444,0,7,3,1,6,2,10,0,68,1,16,26,12,5,0,15,27,0,0,13,85,10,0,0,0,4,0,15,18,1,9,4,0,24,8,54
29-Nov-20,29/11/2020,Confirmed,39036,6,620,7,134,606,96,1273,2,4906,115,1564,1809,1026,471,198,1291,5643,75,0,1514,5544,161,36,17,44,518,33,733,2581,19,1459,805,0,1974,389,3367
30-Nov-20,30/11/2020,Recovered,42282,13,934,47,110,547,144,2309,6,5824,150,1401,2120,855,483,288,2209,6055,80,0,1576,4196,165,75,59,188,809,52,572,2762,23,1456,1058,162,2472,352,2730
30-Nov-20,30/11/2020,Deceased,482,0,4,0,0,5,1,21,0,108,1,20,27,10,9,1,13,21,1,0,10,80,8,0,0,0,5,1,27,20,1,9,3,0,19,9,48
30-Nov-20,30/11/2020,Confirmed,31179,6,381,13,159,457,67,1324,0,3726,159,1502,1604,515,370,167,998,3382,12,0,1383,3837,135,70,2,27,418,33,553,2677,4,1410,593,54,2015,455,2671
01-Dec-20,01/12/2020,Recovered,43208,16,1094,45,135,567,103,2164,3,5036,128,1547,2461,761,503,227,886,6151,76,0,1683,6290,152,158,73,108,669,72,812,3007,5,1411,894,34,2059,538,3340
01-Dec-20,01/12/2020,Confirmed,36474,8,685,14,222,482,128,1893,2,4006,161,1477,1871,709,454,181,1330,5375,62,0,1357,4930,198,65,22,23,378,52,618,2347,42,1404,502,31,1657,473,3315
01-Dec-20,01/12/2020,Deceased,501,0,4,0,0,4,1,31,0,86,2,15,28,21,8,5,14,26,2,0,10,95,8,1,1,0,5,1,14,19,1,10,3,0,27,7,52
02-Dec-20,02/12/2020,Confirmed,35506,5,663,24,173,680,105,1648,4,3944,117,1512,1607,633,452,206,1440,6316,146,0,1439,3350,147,79,22,45,480,59,599,1990,40,1428,565,38,1763,516,3271
02-Dec-20,02/12/2020,Deceased,526,0,7,0,2,6,3,27,0,82,3,14,32,11,6,2,16,28,0,0,17,111,2,2,0,0,6,1,21,19,1,11,1,2,29,13,51
02-Dec-20,02/12/2020,Recovered,40908,17,1159,32,138,636,106,1205,5,5329,64,1570,2646,1027,403,262,983,5924,77,0,1838,3796,219,60,12,164,660,65,518,3235,23,1398,925,57,2607,473,3275
03-Dec-20,03/12/2020,Deceased,541,0,11,0,2,7,3,22,0,82,3,13,32,18,10,6,13,31,0,0,13,115,3,2,0,0,5,1,20,20,0,14,3,0,31,12,49
03-Dec-20,03/12/2020,Confirmed,36574,6,664,28,165,571,75,1555,0,3734,124,1540,1635,837,582,233,1446,5376,68,0,1450,5182,146,51,12,29,434,40,756,2086,28,1416,609,39,1920,491,3246
03-Dec-20,03/12/2020,Recovered,42991,14,835,37,177,502,173,1982,1,4834,119,1427,2760,544,419,208,894,5590,71,0,1569,8066,235,87,63,52,629,27,706,3232,8,1413,873,58,1696,433,3257
04-Dec-20,04/12/2020,Recovered,42359,14,913,36,121,605,161,1513,2,4862,124,1627,2770,578,647,206,877,5496,37,0,1556,6776,273,78,35,239,642,62,643,3141,7,1426,802,68,2247,560,3215
04-Dec-20,04/12/2020,Deceased,511,0,6,1,2,6,3,15,0,73,0,18,19,13,12,1,13,29,1,0,14,127,1,2,0,1,5,1,20,19,1,15,2,0,29,10,52
04-Dec-20,04/12/2020,Confirmed,36711,13,599,19,169,619,111,1579,0,4067,94,1510,1602,803,544,219,1247,5718,41,0,1324,5229,155,62,7,22,377,46,724,1934,47,1391,631,33,1951,618,3206
05-Dec-20,05/12/2020,Deceased,482,0,4,0,2,5,2,21,0,77,1,15,25,13,12,1,12,32,0,0,12,95,4,0,0,0,5,0,23,20,3,15,3,0,23,8,49
05-Dec-20,05/12/2020,Confirmed,36010,5,630,17,157,573,98,1583,2,3419,115,1514,1557,905,501,196,1325,5848,108,0,1352,4922,166,97,25,35,409,44,636,2076,21,1366,596,24,1833,680,3175
05-Dec-20,05/12/2020,Recovered,41885,5,882,20,163,758,141,1380,1,4916,118,1535,2551,945,469,288,1400,5820,84,0,1449,5834,210,73,24,0,605,52,671,3198,9,1407,921,62,2230,457,3207
06-Dec-20,06/12/2020,Confirmed,33178,11,667,11,97,585,101,1229,1,2706,112,1455,1498,553,531,92,1321,4777,53,0,1455,4757,216,73,21,39,393,35,802,2089,26,1320,622,31,1932,424,3143
06-Dec-20,06/12/2020,Recovered,39078,8,914,24,84,572,60,702,1,4622,131,1485,1887,520,366,134,889,5217,81,0,1585,7486,193,61,17,4,570,62,623,2818,6,1398,993,59,1993,346,3167
06-Dec-20,06/12/2020,Deceased,390,0,9,0,4,3,2,12,0,69,1,17,24,11,4,7,10,28,0,0,11,40,7,2,0,1,6,0,10,20,0,16,2,0,24,4,46
07-Dec-20,07/12/2020,Deceased,386,0,5,0,2,2,2,21,0,63,3,14,23,7,9,2,11,23,1,0,10,40,3,0,0,0,7,1,19,19,2,16,2,1,20,10,48
07-Dec-20,07/12/2020,Recovered,39293,7,595,48,131,679,85,1861,1,3818,154,1568,2140,1106,386,214,1601,4705,97,0,1390,7345,149,120,33,5,607,25,886,2664,17,1389,862,42,1861,471,2231
07-Dec-20,07/12/2020,Confirmed,26227,15,316,20,166,439,86,1423,4,1674,90,1380,1392,739,280,179,998,3272,3,0,1452,3075,152,77,2,39,368,26,613,1927,6,1312,517,6,1453,512,2214
08-Dec-20,08/12/2020,Confirmed,32083,5,551,22,94,684,126,1467,5,3188,159,1325,1391,504,470,182,1280,5032,73,0,1345,4026,171,96,32,61,349,41,492,1604,13,1236,682,28,1776,632,2941
08-Dec-20,08/12/2020,Recovered,36583,16,744,37,102,674,82,1525,2,3307,146,1531,1557,808,524,188,1019,4735,42,0,1497,6365,169,113,8,8,523,45,792,2380,20,1330,761,15,2111,436,2971
08-Dec-20,08/12/2020,Deceased,402,0,4,0,2,3,3,15,0,57,0,15,13,14,6,0,13,31,1,0,11,53,2,2,0,1,6,0,30,20,0,13,3,0,23,12,49
09-Dec-20,09/12/2020,Confirmed,31637,5,618,24,146,690,83,1421,3,2463,101,1318,1400,729,369,191,1279,4875,76,0,1272,4981,138,101,9,29,386,28,597,1511,24,1232,721,20,1326,515,2956
09-Dec-20,09/12/2020,Deceased,413,0,3,0,1,3,1,13,0,50,2,13,26,12,6,3,20,35,0,0,8,75,7,0,0,0,5,0,16,17,0,14,3,0,20,13,47
09-Dec-20,09/12/2020,Recovered,37693,0,785,7,178,707,147,1146,0,4177,132,1550,1588,819,342,202,3218,4647,48,0,1323,5111,135,169,18,62,442,46,530,2577,19,1315,753,44,2022,425,3009
10-Dec-20,10/12/2020,Recovered,37707,5,558,42,165,442,103,1934,1,3307,159,1465,1501,375,526,220,5076,4847,70,0,1307,5008,96,28,8,18,458,18,503,2339,27,1302,805,35,1495,513,2951
10-Dec-20,10/12/2020,Confirmed,29411,8,538,18,140,595,88,1518,0,1575,95,1270,1250,773,366,173,1238,4470,26,0,1319,3824,151,75,7,94,343,24,628,1592,26,1220,643,31,1662,830,2801
10-Dec-20,10/12/2020,Deceased,411,0,2,0,1,4,1,16,0,61,0,12,26,8,8,2,12,26,0,0,7,70,0,1,0,1,5,2,27,15,0,17,2,0,24,12,49
11-Dec-20,11/12/2020,Recovered,33492,7,519,424,149,674,134,2477,3,2402,130,1403,1812,770,422,168,1807,4748,17,0,1347,2774,144,44,30,66,408,48,651,2768,31,1311,502,46,1875,508,2873
11-Dec-20,11/12/2020,Confirmed,29961,7,520,18,127,618,92,1491,1,2385,104,1223,1065,651,434,174,1210,4642,41,0,1222,4268,174,59,23,32,387,43,543,1473,27,1235,612,21,1561,725,2753
11-Dec-20,11/12/2020,Deceased,442,0,2,0,1,5,1,14,0,60,0,13,23,20,11,2,16,29,1,0,9,87,2,1,1,0,4,2,29,14,1,17,3,1,14,9,50
12-Dec-20,12/12/2020,Recovered,33087,6,665,17,118,575,92,1322,2,3191,144,1338,1365,737,430,273,1531,5268,60,0,1418,3949,116,50,16,64,405,59,654,2193,24,1296,565,35,1761,435,2913
12-Dec-20,12/12/2020,Confirmed,30354,7,510,7,152,596,70,1632,0,1935,70,1204,1008,597,419,189,1203,5949,26,0,1282,4259,177,98,17,42,335,38,480,1307,26,1218,635,18,1410,728,2710
12-Dec-20,12/12/2020,Deceased,391,0,3,0,0,5,1,16,0,47,2,12,11,10,7,0,11,32,0,0,9,80,2,1,0,0,4,0,21,14,0,13,4,1,31,10,44
13-Dec-20,13/12/2020,Deceased,338,0,5,0,2,4,1,13,0,33,1,11,7,8,6,4,5,29,0,0,13,70,0,3,0,0,5,0,20,14,0,12,4,1,16,4,47
13-Dec-20,13/12/2020,Confirmed,27336,13,506,9,73,500,66,1259,0,1984,57,1175,990,424,382,144,1196,4698,17,0,1181,3717,119,123,11,33,393,48,621,1290,22,1195,573,23,1424,490,2580
13-Dec-20,13/12/2020,Recovered,30640,8,613,26,117,548,114,816,0,2539,101,1347,1426,740,505,179,2036,5258,131,0,1278,3083,102,31,8,7,386,57,616,1468,30,1276,609,25,1770,396,2994
14-Dec-20,14/12/2020,Deceased,354,0,2,0,1,4,1,19,0,60,1,11,16,12,3,1,10,24,0,0,8,60,2,2,0,1,4,1,21,13,0,14,3,0,11,6,43
