Date_YMD,AN_Confirmed,AN_Deceased,AN_Recovered,AP_Confirmed,AP_Deceased,AP_Recovered,AR_Confirmed,AR_Deceased,AR_Recovered,AS_Confirmed,AS_Deceased,AS_Recovered,BR_Confirmed,BR_Deceased,BR_Recovered,CH_Confirmed,CH_Deceased,CH_Recovered,CT_Confirmed,CT_Deceased,CT_Recovered,DL_Confirmed,DL_Deceased,DL_Recovered,DN_Confirmed,DN_Deceased,DN_Recovered,GA_Confirmed,GA_Deceased,GA_Recovered,GJ_Confirmed,GJ_Deceased,GJ_Recovered,HP_Confirmed,HP_Deceased,HP_Recovered,HR_Confirmed,HR_Deceased,HR_Recovered,JH_Confirmed,JH_Deceased,JH_Recovered,JK_Confirmed,JK_Deceased,JK_Recovered,KA_Confirmed,KA_Deceased,KA_Recovered,KL_Confirmed,KL_Deceased,KL_Recovered,LA_Confirmed,LA_Deceased,LA_Recovered,LD_Confirmed,LD_Deceased,LD_Recovered,MH_Confirmed,MH_Deceased,MH_Recovered,ML_Confirmed,ML_Deceased,ML_Recovered,MN_Confirmed,MN_Deceased,MN_Recovered,MP_Confirmed,MP_Deceased,MP_Recovered,MZ_Confirmed,MZ_Deceased,MZ_Recovered,NL_Confirmed,NL_Deceased,NL_Recovered,OR_Confirmed,OR_Deceased,OR_Recovered,PB_Confirmed,PB_Deceased,PB_Recovered,PY_Confirmed,PY_Deceased,PY_Recovered,RJ_Confirmed,RJ_Deceased,RJ_Recovered,SK_Confirmed,SK_Deceased,SK_Recovered,TG_Confirmed,TG_Deceased,TG_Recovered,TN_Confirmed,TN_Deceased,TN_Recovered,TR_Confirmed,TR_Deceased,TR_Recovered,TT_Confirmed,TT_Deceased,TT_Recovered,UP_Confirmed,UP_Deceased,UP_Recovered,UT_Confirmed,UT_Deceased,UT_Recovered,WB_Confirmed,WB_Deceased,WB_Recovered
02/04/2023,0,0,0,36,0,6,0,0,0,0,0,0,13,0,6,20,0,5,22,0,0,429,1,249,0,0,0,119,0,40,301,0,263,94,0,72,203,0,58,0,0,0,19,0,2,284,1,132,998,5,310,2,0,0,0,0,0,562,3,395,0,0,1,1,0,0,35,0,7,0,0,0,0,0,0,27,0,17,66,0,22,15,0,3,42,1,19,2,0,3,17,0,19,172,0,99,0,0,0,3641,11,1800,125,0,60,17,0,6,20,0,6
02/05/2020,0,0,10,62,0,38,0,0,0,0,0,0,15,1,19,6,0,1,0,0,0,384,3,89,0,0,0,0,0,0,333,26,160,0,0,3,19,1,1,2,0,1,27,0,7,12,3,20,2,0,8,1,0,0,0,0,0,790,36,121,0,0,0,0,0,0,73,6,100,0,0,0,0,0,0,6,0,1,187,0,4,1,0,0,106,6,126,0,0,0,17,1,35,231,1,29,2,0,0,2564,92,831,159,1,44,2,0,2,127,7,12
02/05/2021,38,1,25,23920,83,11411,102,0,83,2385,30,2831,13534,97,11694,860,7,483,11825,199,12358,20394,407,24444,161,0,260,2030,52,1255,12978,153,11146,2453,44,1614,13322,145,10423,4738,115,4541,3571,40,1453,37733,217,21148,31959,49,16296,140,1,193,87,0,275,56647,669,51356,321,5,154,256,5,80,12662,94,13890,152,1,120,216,2,27,8015,14,6527,7280,157,5244,1360,16,987,18298,159,11262,230,1,68,7430,56,5567,20768,153,17576,247,0,41,370090,3423,300004,30857,288,36650,5606,71,2935,17515,92,15587
02/05/2022,0,0,0,4,0,0,3,0,0,0,0,2,5,0,5,9,0,9,9,0,3,1076,0,1329,0,0,0,6,0,8,16,0,27,11,0,11,439,0,434,6,0,4,6,0,11,111,0,76,250,15,286,0,0,1,0,0,0,92,1,70,0,0,1,1,0,9,23,0,4,63,1,255,0,0,0,11,0,11,31,3,36,0,0,1,89,0,38,0,0,0,28,0,32,40,0,49,1,0,0,2568,20,2911,193,0,159,18,0,21,27,0,19
02/05/2023,0,0,0,17,0,48,10,0,6,0,0,0,92,1,78,24,0,51,200,0,465,289,1,609,0,0,0,30,0,71,96,0,243,101,1,224,243,2,667,20,0,120,45,0,46,212,0,316,799,5,1902,1,0,3,0,0,0,139,0,720,4,0,8,7,0,0,6,0,33,34,1,4,1,0,2,329,1,189,85,2,277,6,0,25,168,0,163,12,0,12,44,0,52,251,1,469,14,0,3,3720,20,7698,306,3,701,61,1,66,74,1,125
02/06/2020,0,0,0,115,0,40,2,0,0,74,0,53,151,1,62,4,1,0,15,1,9,1298,33,497,0,0,0,6,0,7,415,29,1114,5,0,18,296,2,14,61,0,0,117,2,7,388,0,75,86,1,19,4,1,0,0,0,0,2287,103,1225,2,0,0,6,0,3,137,6,218,12,0,0,6,0,0,141,0,80,41,2,17,0,0,0,273,4,222,0,0,0,99,4,35,1091,13,536,48,0,0,8812,222,4531,368,7,146,84,2,30,396,10,104
02/06/2021,25,1,36,12768,98,15612,376,2,329,4178,61,4389,1158,46,2772,134,3,361,1792,40,3244,576,103,1287,17,0,62,706,22,1711,1333,18,4098,891,29,1292,1171,78,2705,532,11,1272,1718,24,3391,16387,463,21199,19661,213,29708,91,1,140,169,2,266,15169,553,29270,532,24,711,729,14,622,991,45,4113,235,2,147,218,27,94,8399,40,10594,2214,99,4426,867,17,1393,1276,65,6038,250,3,136,2384,17,2242,25317,483,32263,571,6,864,134044,2898,211890,1283,115,4939,1003,38,2778,8923,135,17386
02/06/2022,1,0,0,14,0,5,2,0,1,3,0,0,6,0,6,20,0,23,8,0,6,373,2,448,0,0,0,47,0,11,50,0,25,13,0,7,188,0,184,11,0,0,7,0,7,297,0,94,1370,6,630,1,0,0,0,0,0,1045,1,517,0,0,1,1,0,0,25,0,49,20,0,18,0,1,0,11,0,0,21,0,13,4,0,0,60,0,62,0,0,0,67,0,27,145,0,63,0,0,0,4041,10,2363,157,0,119,17,0,8,57,0,39
02/06/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,4,467,0,0,0,0,0,0,0,0,0
02/07/2020,9,0,1,845,5,325,37,0,5,479,2,275,478,5,183,4,0,22,73,0,59,2373,61,3015,25,0,3,95,0,64,681,19,563,35,0,15,568,11,520,60,0,57,154,10,118,1502,19,271,160,0,202,1,0,35,0,0,0,6328,125,8018,3,0,1,19,0,37,245,8,160,2,0,3,34,0,15,229,2,149,116,3,155,63,0,30,350,9,374,12,0,0,1213,8,987,4343,57,3095,39,0,53,21947,378,19999,769,17,592,37,1,88,649,16,509
02/07/2021,6,0,17,3464,35,4284,404,0,223,2453,27,2902,181,2,202,13,0,15,305,5,467,93,2,407,4,0,4,183,2,285,80,2,228,150,1,214,76,15,148,88,0,111,331,6,437,2984,88,14337,12095,146,10243,11,0,32,35,0,48,8753,156,8385,485,5,365,656,13,603,43,8,54,278,1,354,77,0,116,3222,46,3265,195,14,390,175,8,276,76,7,159,111,0,156,858,9,1175,4230,97,4952,409,1,467,44187,737,57497,132,15,228,109,3,108,1422,23,1840
02/07/2022,5,0,5,160,0,92,3,0,0,110,0,28,226,0,141,43,0,98,161,0,104,678,2,969,1,0,5,153,0,112,580,0,391,110,0,46,412,0,366,62,0,65,74,0,58,975,1,668,3599,14,3749,35,0,6,3,0,0,2971,5,3515,29,0,9,7,0,0,107,1,62,15,1,46,3,0,2,231,0,139,130,2,203,101,0,51,133,0,140,11,0,3,516,0,434,2533,0,1372,1,0,0,16103,31,13929,372,2,540,54,0,27,1499,3,483
02/07/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2020,98,1,16,8555,67,6272,24,0,27,1178,4,942,2762,10,1164,38,1,15,181,3,381,961,15,1186,55,0,49,337,5,230,1101,22,805,69,0,57,761,5,610,455,4,169,444,8,256,5532,84,4077,1169,1,688,4,0,0,0,0,0,9509,260,9926,18,0,12,75,1,38,921,10,581,57,0,5,104,0,8,1434,11,681,790,18,391,200,1,111,1167,12,548,8,0,20,1891,10,1088,5875,98,5517,141,4,142,52672,760,40355,3873,53,2023,146,3,107,2739,49,2213
02/08/2021,0,0,1,1546,15,1968,305,3,469,1275,19,1469,37,0,71,6,0,3,236,3,234,51,0,95,0,0,9,90,2,72,22,0,25,208,1,132,14,1,25,23,0,38,118,2,73,1285,25,1383,13984,118,15923,5,0,5,12,0,8,4869,90,8429,350,13,537,541,12,1120,17,0,10,438,1,618,59,4,94,1032,67,1785,32,0,63,54,0,92,27,0,31,126,1,251,591,2,643,1957,28,2068,139,0,529,30085,420,39120,24,0,42,37,1,71,575,12,734
02/08/2022,3,0,7,297,0,374,75,0,107,0,0,0,180,0,273,101,1,86,595,3,713,1506,3,771,0,0,1,163,0,150,874,0,1030,834,2,1002,623,1,603,137,0,162,741,1,445,1736,0,1699,1057,12,1754,16,0,21,0,0,0,1886,5,2106,89,0,85,48,2,91,164,0,183,0,0,150,10,0,21,741,1,2151,486,2,0,119,1,98,300,5,217,37,0,168,1054,0,795,1302,0,1734,153,0,125,17135,47,19823,579,1,498,346,3,85,883,4,2118
02/08/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/09/2020,26,1,44,10392,72,8454,148,0,96,3555,8,1834,1969,13,1803,239,2,119,2296,12,653,2509,19,1858,44,0,17,636,10,209,1305,12,1141,161,1,69,1792,15,1040,1029,10,1598,641,15,595,9860,113,6287,1547,7,2129,52,0,29,0,0,0,17433,292,13959,77,1,83,125,0,157,1424,27,1132,8,0,49,14,0,22,3219,11,3303,1481,106,1595,391,13,293,1511,12,2550,34,0,23,2892,10,2240,5990,98,5891,566,5,193,82860,1026,67874,5682,74,4687,836,11,425,2976,56,3297
02/09/2021,1,0,0,1378,10,1139,54,1,97,554,6,567,10,1,5,2,0,2,46,2,52,39,0,38,0,0,0,96,0,72,10,0,12,205,1,200,16,2,7,28,0,22,89,0,88,1240,22,1252,32097,188,21634,6,0,9,1,0,2,4342,55,4755,211,7,192,299,6,361,11,0,3,1111,1,362,47,-10,66,754,6,738,64,1,40,92,2,38,8,0,5,71,1,54,313,2,354,1562,20,1684,104,2,40,45624,355,34665,35,16,11,33,0,15,695,13,749
02/09/2022,2,0,3,83,0,106,4,0,18,161,0,169,119,0,170,22,0,55,117,1,153,299,2,461,1,0,0,76,0,127,191,1,318,87,0,190,226,1,366,21,0,22,152,0,164,1105,1,1432,1283,11,1189,10,0,6,0,0,0,1258,6,1942,14,0,7,7,0,10,36,0,52,64,0,94,3,0,3,226,1,236,111,1,203,33,0,55,262,1,424,16,1,37,177,0,290,482,1,518,1,0,1,7218,33,9651,253,2,428,62,1,92,254,2,310
02/10/2020,10,0,8,6555,31,7485,200,2,134,1416,10,1441,1431,4,1497,155,5,153,2637,16,3396,2920,37,3171,7,0,20,513,2,479,1310,15,1250,235,7,388,1476,23,1678,736,8,967,1090,14,1400,8793,125,7094,9258,20,4092,69,0,42,0,0,0,15591,424,13294,231,1,225,286,1,351,2019,36,2332,31,0,15,74,0,67,3600,16,4048,1062,50,1840,510,7,443,2211,16,2060,42,1,34,2009,10,2437,5595,67,5603,296,3,504,79883,1068,76339,3894,53,5107,311,11,340,3310,53,2944
02/10/2021,1,0,0,865,9,1424,13,0,37,246,4,272,4,0,2,3,0,6,8,0,20,33,1,58,0,0,0,79,0,103,27,0,14,89,2,222,14,0,8,17,0,7,124,1,168,636,4,745,13217,121,14437,3,0,7,0,0,0,2696,49,3062,130,1,238,136,2,150,5,0,12,1626,3,1481,30,0,23,478,7,579,36,2,33,82,0,106,6,0,12,25,1,40,201,1,258,1578,24,1607,15,1,47,23189,242,25938,0,0,0,5,0,17,761,9,743
02/10/2022,1,0,1,22,0,25,1,0,1,15,1,7,31,0,48,5,0,4,18,0,21,76,0,81,0,0,0,23,0,41,85,1,86,4,0,7,37,0,28,3,0,6,6,0,13,78,0,52,1121,22,1841,1,0,0,0,0,0,379,1,496,2,0,3,3,1,1,23,0,20,12,0,17,0,0,0,131,1,390,14,0,15,47,0,49,41,0,83,3,0,16,66,0,79,489,0,540,2,0,4,3011,28,4301,58,0,53,10,0,6,204,1,267
02/11/2020,12,0,20,1916,13,3033,117,1,165,465,1,785,577,4,974,52,1,76,1700,58,1854,4001,42,4824,4,0,8,186,7,208,875,4,1004,334,10,339,1566,15,1266,403,1,512,385,8,623,2576,29,8334,4138,21,7108,70,1,42,0,0,0,4009,104,10225,71,0,117,341,9,278,635,7,868,1,0,48,21,3,152,1389,9,1527,396,13,395,69,0,482,1748,9,1105,9,4,4,922,7,1456,2481,31,3940,58,2,186,37592,498,58524,1777,25,2040,331,2,441,3957,57,4085
02/11/2021,4,0,1,259,5,354,6,0,9,270,7,159,9,0,8,1,0,1,22,2,25,34,0,42,0,0,0,45,2,38,30,0,27,168,4,233,11,0,21,17,0,10,110,2,91,239,5,376,6444,187,8424,8,0,3,0,0,0,1078,48,1095,27,4,37,55,2,61,10,0,5,638,1,796,9,1,19,327,4,0,14,1,32,21,1,51,4,0,1,10,1,18,167,1,207,973,21,1114,17,0,12,11903,311,14159,7,1,10,7,0,8,862,11,871
02/11/2022,3,0,1,12,0,22,1,0,0,6,0,10,1,0,23,6,0,0,21,0,24,58,0,105,0,0,0,24,0,22,57,0,17,2,0,2,29,0,46,2,0,1,5,0,2,110,0,120,270,5,297,1,0,1,0,0,0,295,2,201,1,0,1,0,0,1,10,1,9,7,0,13,2,0,1,26,0,33,8,0,8,7,0,33,52,0,8,3,0,0,70,0,79,139,0,236,1,0,7,1321,9,1457,45,0,45,13,0,5,34,1,84
02/12/2020,5,0,17,663,7,1159,24,0,32,173,2,138,680,6,636,105,3,106,1648,27,1205,3944,82,5329,4,0,5,117,3,64,1512,14,1570,633,11,1027,1607,32,2646,206,2,262,452,6,403,1440,16,983,6316,28,5924,146,0,77,0,0,0,3350,111,3796,79,2,60,147,2,219,1439,17,1838,22,0,12,45,0,164,480,6,660,599,21,518,59,1,65,1990,19,3235,40,1,23,565,1,925,1428,11,1398,38,2,57,35506,526,40908,1763,29,2607,516,13,473,3271,51,3275
02/12/2021,3,0,1,159,1,169,6,0,5,124,3,198,5,1,4,4,0,5,37,0,25,217,0,196,0,0,1,56,0,16,50,1,24,85,1,113,27,0,18,15,1,13,177,0,167,363,3,191,4700,320,4128,41,0,20,1,0,9,796,24,952,24,1,25,33,1,28,12,0,8,315,2,368,3,2,6,252,2,276,32,1,18,33,0,23,21,0,11,15,0,5,189,2,137,715,12,748,15,1,8,9216,391,8612,12,0,11,22,0,18,657,12,667
02/12/2022,0,0,0,3,0,2,0,0,0,0,0,0,2,0,2,0,0,0,1,0,3,10,0,6,0,0,0,3,0,9,3,0,7,1,1,9,0,0,0,0,0,4,3,0,3,31,0,13,90,2,106,0,0,1,0,0,0,50,0,63,0,0,0,0,0,1,2,0,2,0,0,2,0,0,0,9,0,11,-1224,0,2,0,0,0,8,0,11,0,0,1,11,0,14,14,0,32,0,0,0,253,3,325,1,0,7,1,0,3,9,0,11
03/01/2021,1,0,9,232,4,352,5,0,7,15,1,60,282,2,631,16,1,54,714,14,1237,424,14,708,1,0,3,65,2,83,715,4,938,67,6,433,218,2,450,137,1,159,182,1,205,810,8,743,4600,25,4668,6,0,10,0,0,0,3282,35,2064,12,0,13,38,1,33,724,14,947,4,0,18,1,0,9,192,3,244,207,12,263,50,0,38,502,5,801,9,0,33,394,3,574,867,10,1002,6,0,14,16678,215,19658,737,16,1179,267,5,244,896,26,1432
03/01/2022,20,0,3,122,1,103,9,0,2,351,2,53,344,0,33,75,0,13,698,0,29,4099,1,1509,0,0,0,631,0,62,1259,3,151,137,1,41,793,0,86,1481,1,104,178,0,109,1290,5,232,2560,71,2150,65,0,12,2,0,0,12160,11,1748,2,0,4,20,1,5,221,0,56,347,4,241,4,0,4,424,0,146,413,3,38,26,0,21,550,0,38,3,0,10,482,1,212,1728,6,662,48,0,7,37379,124,11007,570,0,34,189,0,172,6078,13,2917
03/01/2023,0,0,1,2,0,0,1,0,0,0,0,0,3,0,4,0,0,1,1,0,0,7,0,5,0,0,0,1,0,3,8,0,5,2,0,1,3,0,3,1,0,0,1,0,1,19,0,6,43,0,59,0,0,0,0,0,0,22,0,45,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,8,5,0,2,15,0,3,0,0,0,8,0,5,10,0,10,0,0,0,175,0,187,2,0,7,7,0,9,8,0,5
03/02/2021,0,0,0,95,1,129,0,0,2,14,0,59,92,3,138,36,1,31,351,7,202,150,6,153,0,0,0,63,0,70,283,2,528,59,1,14,69,1,104,46,2,80,65,3,61,426,2,433,6356,20,6380,9,0,5,3,0,5,2992,30,7030,6,0,10,9,1,35,258,1,250,3,0,3,16,0,5,71,0,122,187,0,179,23,1,29,92,2,196,2,0,1,185,2,197,514,4,533,0,0,0,12925,107,17813,195,6,431,54,4,95,201,7,303
03/02/2022,23,0,65,4605,10,11729,226,1,404,1019,19,2392,655,4,1013,290,3,562,2454,12,3836,2668,13,3895,19,0,8,618,9,955,7606,34,13195,1437,12,1645,3148,16,5396,523,2,1046,1982,7,5093,16436,60,44819,42677,601,50821,160,0,153,22,0,34,15252,75,30235,189,3,256,262,1,228,7430,9,8409,1956,0,1887,70,0,103,3629,18,7487,2154,40,3794,499,2,711,8073,22,7141,62,0,134,2421,2,3980,11993,30,23084,62,1,703,149394,1072,246674,5240,23,5541,1618,7,3306,1916,36,2614
03/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,8,0,0,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,1,0,0,40,0,31,32,4,30,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,16,0,1,0,0,1,0,0,0,7,0,0,3,0,6,0,0,0,128,4,96,0,0,0,0,0,4,4,0,3
03/03/2021,2,0,0,135,1,82,0,0,0,8,0,19,31,1,50,56,1,24,267,4,138,240,3,196,0,0,0,70,0,42,475,1,358,77,0,19,240,0,118,31,0,56,104,0,49,528,3,413,2765,15,4031,2,0,4,7,0,16,9855,42,6559,0,0,1,1,0,2,417,0,293,1,0,1,5,0,0,97,0,64,772,12,365,14,0,20,215,0,85,3,0,11,168,0,163,489,2,494,3,0,2,17425,87,14071,77,0,134,45,0,31,225,2,231
03/03/2022,1,0,2,122,0,236,5,0,12,6,0,14,41,0,29,9,0,32,110,1,233,326,3,388,0,0,0,24,0,40,128,1,305,89,0,186,254,1,374,28,0,67,46,0,110,382,10,689,2222,161,4673,23,0,24,0,0,0,467,12,1144,30,1,23,19,0,32,141,2,654,569,2,1099,1,0,5,138,0,330,63,1,123,7,0,17,256,1,669,2,0,10,164,0,385,292,1,778,1,0,4,6396,201,13450,258,2,488,33,2,117,139,0,158
03/03/2023,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,15,0,10,0,0,0,3,0,1,8,0,1,9,0,3,3,0,3,0,0,0,2,0,5,74,0,27,58,1,45,0,0,0,0,0,0,66,2,30,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,4,0,1,6,0,8,5,0,2,0,0,0,26,0,4,24,0,13,0,0,0,334,3,170,0,0,4,14,0,8,4,0,2
03/04/2020,0,0,0,15,1,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,93,2,0,0,0,0,1,0,0,7,2,0,0,1,0,9,0,0,0,0,0,5,0,0,4,1,0,9,0,14,1,0,0,0,0,0,64,5,8,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,15,0,1,6,0,0,0,0,0,46,0,0,0,0,0,75,2,15,102,0,0,0,0,0,560,14,38,46,0,0,6,0,0,0,0,0
03/04/2021,14,0,6,1398,9,787,3,0,0,68,0,32,836,2,255,310,1,245,5818,36,1328,3567,10,2904,16,0,20,219,2,151,2815,13,2063,418,4,308,1959,10,1184,873,7,161,501,2,140,4373,19,1959,2541,12,1660,37,0,9,7,0,11,49447,277,37821,24,0,0,9,0,6,2839,15,1791,3,0,0,1,0,0,452,0,205,2686,49,2781,191,0,137,1675,3,418,6,0,2,1078,6,331,3446,14,1834,2,0,5,92994,514,60059,3187,14,750,439,4,176,1736,5,579
03/04/2022,0,0,0,11,0,36,0,0,0,0,0,1,5,0,7,2,0,1,5,0,21,85,0,112,0,0,0,0,0,9,10,0,10,8,0,2,54,0,39,3,0,9,20,0,33,50,0,51,310,8,458,1,0,0,0,0,0,117,2,131,2,0,5,14,0,4,6,0,32,34,1,53,0,0,2,36,0,71,4,0,24,0,0,0,13,0,21,0,0,3,12,0,49,23,0,32,0,0,1,913,13,1316,45,0,39,7,0,11,36,2,49
03/04/2023,0,0,0,7,0,17,0,0,0,0,0,0,3,0,0,15,0,5,47,0,5,293,2,280,0,0,0,65,0,32,231,0,349,318,0,157,152,0,114,6,0,1,40,1,21,175,0,213,964,2,369,0,0,0,0,0,0,248,1,203,1,0,0,1,0,0,26,0,7,0,0,0,0,0,0,53,0,18,40,2,45,3,0,1,17,0,47,1,0,2,20,0,21,186,0,102,0,0,0,3038,9,2069,91,0,34,30,1,19,5,0,7
03/05/2020,0,0,6,58,0,47,0,0,0,0,0,0,36,0,7,3,1,0,14,0,0,427,0,106,0,0,0,0,0,0,374,28,146,0,0,1,66,0,3,0,0,5,35,0,33,13,0,22,0,0,1,19,0,0,0,0,0,678,27,115,0,0,0,0,0,0,49,5,174,0,0,0,0,0,0,2,0,4,330,1,5,0,0,1,114,3,114,0,0,0,21,0,46,266,1,38,12,0,0,2952,140,911,158,0,56,1,0,0,276,74,-19
03/05/2021,66,1,52,18972,71,10227,220,0,90,4489,29,2534,11407,82,13603,890,11,528,15274,266,14398,18043,448,20293,119,0,226,2703,46,1425,12820,140,11999,2630,43,1531,12885,140,13293,6899,129,5614,3733,51,1536,44438,239,20901,26011,45,19519,89,3,149,70,2,109,48621,567,59500,246,6,177,362,7,107,12062,93,13408,74,1,66,101,6,30,8914,5,6488,6772,155,6016,799,15,790,17296,154,11949,27,1,100,5695,49,6206,20952,122,18016,134,1,62,355769,3439,318910,29052,285,38687,5403,128,3344,17501,98,15937
03/05/2022,0,0,0,4,0,0,0,0,0,2,0,4,7,0,6,14,0,15,5,0,8,1414,1,1171,0,0,0,9,0,3,12,0,15,10,0,14,505,0,412,8,0,4,19,0,12,107,0,107,296,29,302,0,0,0,0,0,0,182,1,170,0,0,0,1,0,0,26,0,13,44,0,86,0,0,0,7,0,8,27,0,32,4,0,3,44,0,31,0,0,0,36,0,31,39,0,56,0,0,1,3205,31,2802,331,0,265,18,0,6,34,0,27
03/05/2023,0,0,0,12,0,28,7,0,0,0,0,0,101,0,170,18,0,34,160,2,451,272,1,688,0,0,0,68,0,75,88,0,180,85,0,151,238,1,786,26,0,155,29,0,58,159,2,260,850,8,1612,3,0,1,0,0,0,299,1,770,8,0,2,3,0,0,2,0,28,18,0,0,2,0,0,353,0,511,1356,2,236,8,0,26,156,3,381,28,0,12,39,0,50,220,1,419,11,0,2,3962,22,7873,337,1,612,40,0,44,246,0,131
03/06/2020,0,0,0,180,4,50,10,0,0,271,0,76,230,1,222,0,0,0,64,0,40,1513,59,299,8,0,0,47,0,0,485,30,318,14,0,10,302,0,20,42,0,1,139,1,54,267,1,111,82,0,24,9,0,1,0,0,0,2560,122,996,3,0,1,19,0,24,168,7,224,1,0,0,9,0,0,143,0,91,34,1,12,11,0,8,279,6,309,1,0,0,129,7,30,1286,8,610,151,0,0,9689,259,3789,141,1,81,42,1,7,340,10,170
03/06/2021,27,0,39,11421,81,16223,364,1,337,4309,46,4790,1106,28,2238,111,1,226,1619,22,3854,487,45,1058,27,0,34,572,17,1695,1207,17,3018,995,23,1891,980,71,2889,1015,10,775,1801,29,2694,18324,514,24036,18853,153,26569,113,2,137,144,0,256,15229,643,25617,552,9,594,621,10,783,846,50,3746,225,2,108,168,5,284,8839,42,10434,2144,92,4512,815,16,950,1258,44,6456,289,3,205,2261,18,3043,24405,460,32221,677,9,458,132424,2717,206722,1220,108,4260,589,38,3354,8811,108,16938
03/06/2022,0,0,0,9,0,6,0,0,0,0,0,0,15,0,3,19,0,15,11,0,2,345,0,389,0,0,0,50,0,18,46,0,33,21,0,7,226,0,168,6,0,8,9,0,4,259,0,234,1278,20,743,2,0,2,0,0,0,1134,3,563,0,0,1,0,0,5,43,0,54,19,2,24,0,0,0,8,0,22,11,1,31,11,0,4,32,0,60,0,0,0,49,0,50,113,0,68,0,0,0,3962,26,2697,192,0,143,12,0,1,42,0,39
03/06/2023,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,1,0,5,11,0,27,9,1,2,0,0,0,10,0,21,11,0,13,6,0,20,1,0,6,0,0,2,4,0,7,29,1,34,147,2,273,1,0,0,0,0,0,45,0,82,4,1,4,0,0,0,0,0,2,26,0,18,0,0,2,23,0,17,2,0,12,6,0,6,6,0,0,8,0,5,9,0,19,10,0,21,9,0,4,0,0,0,14,0,53,1,0,1,36,1,151
03/07/2020,7,0,3,837,8,319,20,0,4,365,0,221,426,6,217,4,0,4,52,0,52,2520,59,2617,50,0,21,94,0,38,687,18,340,19,0,39,494,4,672,112,0,13,170,4,101,1694,21,471,211,0,201,11,0,47,0,0,0,6364,198,3515,4,0,0,37,0,23,191,4,234,0,0,1,4,0,31,561,2,203,153,5,122,22,1,53,390,10,333,1,0,0,1892,8,1126,4329,64,2357,93,0,53,22718,444,14417,972,14,376,64,0,76,669,18,534
03/07/2021,3,0,5,2930,36,4346,365,0,272,2375,28,2524,136,5,284,18,0,16,294,3,581,86,5,106,2,0,3,169,7,207,76,3,190,115,1,243,52,13,98,91,1,116,338,2,497,2082,86,7751,12456,135,12515,14,0,11,18,0,43,9489,371,8395,460,6,522,689,13,520,49,12,61,233,1,355,69,1,94,2917,45,3158,171,17,368,147,1,271,90,4,138,178,0,182,848,6,1114,4013,115,4724,394,2,350,43027,950,52270,111,6,204,158,4,187,1391,21,1819
03/07/2022,5,0,6,289,0,102,3,0,0,74,0,50,218,0,238,71,0,76,91,0,110,648,5,785,4,0,3,93,0,130,456,0,386,43,0,42,329,0,409,35,0,18,76,0,59,826,0,600,3642,9,3611,49,0,10,0,0,0,2962,6,3918,13,0,9,16,0,4,108,0,53,48,1,37,0,0,0,346,0,0,117,0,97,97,0,36,106,0,71,6,0,2,457,0,494,2672,0,1487,1,0,4,16135,24,13958,383,0,544,29,0,41,1822,3,526
03/07/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,3,0,1,3,0,7,0,0,0,0,0,0,9,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,26,0,33,0,0,0,1,0,2,1,0,6
