date,State,First Dose Administered,Second Dose Administered,Total Doses Administered,State_Code,Confirmed,Deceased,Recovered,YMD
2021-09-24,Lakshadweep,54593,39537,94130,LD,0,0,0,
2021-09-24,Punjab,14005256,4695088,18700344,PB,22,1,34,
2021-09-24,Karnataka,38424440,15872582,54297022,KA,789,23,1050,
2021-09-24,West Bengal,39104475,15881115,54985590,WB,744,13,746,
2021-09-24,Haryana,16110147,5883804,21993951,HR,12,0,12,
2021-09-24,Himachal Pradesh,5641906,2528224,8170130,HP,224,0,236,
2021-09-24,Ladakh,203237,132780,336017,LA,5,0,5,
2021-09-24,Andaman and Nicobar Islands,288184,146201,434385,AN,1,0,2,
2021-09-24,Uttar Pradesh,81450439,18264054,99714493,UP,28,1,24,
2021-09-24,Goa,1212471,628250,1840721,GA,84,2,93,
2021-09-24,Jharkhand,13172658,3821738,16994396,JH,12,0,5,
2021-09-24,Manipur,1218379,442429,1660808,MN,210,5,446,
2021-09-24,Arunachal Pradesh,749994,376166,1126160,AR,31,0,55,
2021-09-24,Mizoram,691907,411646,1103553,MZ,1257,7,1287,
2021-09-24,Chandigarh,888315,421039,1309354,CH,3,0,2,
2021-09-24,Tripura,2489763,1281218,3770981,TR,33,0,48,
2021-09-24,Assam,18021533,5140032,23161565,AS,406,7,429,
2021-09-24,Nagaland,681076,332791,1013867,NL,58,1,45,
2021-09-24,Telangana,17521366,6575686,24097052,TG,239,2,336,
2021-09-24,Tamil Nadu,34220158,9701962,43922120,TN,1733,27,1631,
2021-09-24,Rajasthan,39786801,14762123,54548924,RJ,5,0,7,
2021-09-24,Jammu and Kashmir,7517092,3185790,10702882,JK,148,1,159,
2021-09-24,India,627745433,220523344,848268777,TT,29565,291,28049,
2021-09-24,Maharashtra,55096296,22368455,77464751,MH,3286,51,3933,
2021-09-24,Andhra Pradesh,26211260,12718979,38930239,AP,1246,10,1450,
2021-09-24,Odisha,21458958,7950943,29409901,OR,539,6,494,
2021-09-24,Bihar,42387657,10145763,52533420,BR,10,0,5,
2021-09-24,Meghalaya,1065277,438902,1504179,ML,184,3,159,
2021-09-25,Gujarat,41250463,18160561,59411024,GJ,16,0,12,
2021-09-25,Mizoram,692642,413301,1105943,MZ,1322,1,701,
2021-09-25,Sikkim,517068,365971,883039,SK,28,2,60,
2021-09-25,Haryana,16218966,5982463,22201429,HR,9,1,12,
2021-09-25,West Bengal,39509357,16062890,55572247,WB,762,11,766,
2021-09-25,Manipur,1219482,450809,1670291,MN,229,0,174,
2021-09-25,Ladakh,203581,133405,336986,LA,2,0,9,
2021-09-25,Uttarakhand,7319589,3000464,10320053,UT,15,0,20,
2021-09-25,Puducherry,689249,291037,980286,PY,92,2,114,
2021-09-25,Lakshadweep,54687,40053,94740,LD,0,0,3,
2021-09-25,Tamil Nadu,34319211,9831599,44150810,TN,1724,22,1635,
2021-09-25,Bihar,42780750,10356367,53137117,BR,5,0,1,
2021-09-25,Jharkhand,13264768,3878977,17143745,JH,15,0,5,
2021-09-25,Himachal Pradesh,5646349,2576464,8222813,HP,202,4,164,
2021-09-25,Maharashtra,55411907,22689821,78101728,MH,3276,58,3723,
2021-09-25,Karnataka,38516497,16065555,54582052,KA,787,11,775,
2021-09-25,Arunachal Pradesh,751045,383577,1134622,AR,33,1,78,
2021-09-25,Delhi,11739928,5409223,17149151,DL,27,0,39,
2021-09-25,Uttar Pradesh,81601801,18686820,100288621,UP,14,0,26,
2021-09-25,Jammu and Kashmir,7590642,3251851,10842493,JK,143,1,184,
2021-09-25,Assam,18107640,5243203,23350843,AS,375,4,366,
2021-09-25,Odisha,21629384,8054314,29683698,OR,602,7,601,
2021-09-25,Nagaland,681468,334869,1016337,NL,34,1,34,
2021-09-25,Kerala,24493856,10570620,35064476,KL,16671,120,14242,
2021-09-25,Chandigarh,891311,428679,1319990,CH,4,0,1,
2021-09-25,Rajasthan,39955425,14944807,54900232,RJ,7,0,11,
2021-09-25,India,631408423,224018284,855426707,TT,28169,259,26021,
2021-09-25,Punjab,14278434,4857445,19135879,PB,24,1,28,
2021-09-25,Madhya Pradesh,46899052,13945840,60844892,MP,16,0,19,
2021-09-25,Dadra and Nagar Haveli and Daman and Diu,642216,255477,897693,DN,0,0,0,
2021-09-25,Chhattisgarh,12238174,4978621,17216795,CT,27,1,32,
2021-09-25,Tripura,2490973,1303380,3794353,TR,19,1,39,
2021-09-25,Goa,1215672,644827,1860499,GA,65,0,84,
2021-09-25,Andhra Pradesh,26240008,12755674,38995682,AP,1167,7,1487,
2021-09-25,Meghalaya,1066150,444274,1510424,ML,208,2,251,
2021-09-25,Telangana,17892184,6729108,24621292,TG,248,1,324,
2021-09-25,Andaman and Nicobar Islands,288494,148044,436538,AN,1,0,1,
2021-09-26,Sikkim,517083,366159,883242,SK,40,1,44,
2021-09-26,Andaman and Nicobar Islands,288523,148108,436631,AN,0,0,3,
2021-09-26,Kerala,24521633,10590340,35111973,KL,15951,165,17658,
2021-09-26,Meghalaya,1066267,444518,1510785,ML,151,1,218,
2021-09-26,Tripura,2491018,1304077,3795095,TR,20,0,37,
2021-09-26,Rajasthan,39960044,14949765,54909809,RJ,6,0,17,
2021-09-26,Haryana,16273835,6025965,22299800,HR,13,0,10,
2021-09-26,Manipur,1219634,451504,1671138,MN,210,3,166,
2021-09-26,Karnataka,38531738,16088377,54620115,KA,775,9,860,
2021-09-26,Uttarakhand,7324119,3016051,10340170,UT,16,0,16,
2021-09-26,Bihar,42942462,10435771,53378233,BR,7,0,4,
2021-09-26,Dadra and Nagar Haveli and Daman and Diu,642337,256092,898429,DN,0,0,0,
2021-09-26,Chandigarh,892804,432190,1324994,CH,1,0,4,
2021-09-26,Goa,1217302,654584,1871886,GA,74,4,98,
2021-09-26,Uttar Pradesh,81608293,18701287,100309580,UP,11,0,12,
2021-09-26,West Bengal,39635987,16096614,55732601,WB,748,9,730,
2021-09-26,Telangana,17963032,6743016,24706048,TG,170,0,259,
2021-09-26,Nagaland,681792,336958,1018750,NL,31,0,48,
2021-09-26,Himachal Pradesh,5646719,2580536,8227255,HP,112,3,163,
2021-09-26,Arunachal Pradesh,751290,385774,1137064,AR,3,0,38,
2021-09-26,Andhra Pradesh,26331175,12825136,39156311,AP,1184,11,1333,
2021-09-26,Madhya Pradesh,47080225,14036903,61117128,MP,9,0,10,
2021-09-26,Lakshadweep,54728,40192,94920,LD,0,0,0,
2021-09-26,Tamil Nadu,35443779,10696929,46140708,TN,1694,14,1658,
2021-09-26,Mizoram,692897,413332,1106229,MZ,1478,6,1592,
2021-09-26,Chhattisgarh,12277387,5025281,17302668,CT,13,0,22,
2021-09-26,Jharkhand,13347264,3929514,17276778,JH,5,0,7,
2021-09-26,Odisha,21650429,8065544,29715973,OR,585,5,646,
2021-09-26,Maharashtra,55542467,22782945,78325412,MH,3206,36,3292,
2021-09-26,Gujarat,41318095,18214174,59532269,GJ,21,0,19,
2021-09-26,India,633807681,225715102,859522783,TT,26999,276,29625,
2021-09-26,Jammu and Kashmir,7647645,3295170,10942815,JK,127,1,175,
2021-09-26,Assam,18149838,5276640,23426478,AS,196,5,307,
2021-09-26,Delhi,11749447,5421599,17171046,DL,29,0,37,
2021-09-26,Puducherry,690497,293708,984205,PY,78,2,107,
2021-09-26,Punjab,14352315,4909045,19261360,PB,32,1,31,
2021-09-26,Ladakh,203581,133410,336991,LA,3,0,4,
2021-09-27,Goa,1220106,668229,1888335,GA,50,0,106,
2021-09-27,Tripura,2492443,1330907,3823350,TR,13,0,28,
2021-09-27,Haryana,16339366,6083670,22423036,HR,7,0,13,
2021-09-27,Nagaland,683277,345311,1028588,NL,17,1,32,
2021-09-27,Uttarakhand,7334451,3049779,10384230,UT,14,0,20,
2021-09-27,Maharashtra,56167504,23208979,79376483,MH,-2563,32,-1779,
2021-09-27,West Bengal,40045812,16269617,56315429,WB,472,15,556,
2021-09-27,Jharkhand,13432543,3983124,17415667,JH,4,0,5,
2021-09-27,Delhi,11840383,5536668,17377051,DL,32,0,37,
2021-09-27,Assam,18251763,5381889,23633652,AS,412,8,362,
2021-09-27,Madhya Pradesh,47718986,14654337,62373323,MP,8,0,6,
2021-09-27,Kerala,24544948,10629914,35174862,KL,11699,58,17763,
2021-09-27,Punjab,14396017,4932392,19328409,PB,38,1,35,
2021-09-27,Chandigarh,895064,436655,1331719,CH,7,0,4,
2021-09-27,Bihar,43226290,10584717,53811007,BR,3,0,14,
2021-09-27,Ladakh,203901,134157,338058,LA,5,0,13,
2021-09-27,Telangana,18210810,6839265,25050075,TG,216,2,241,
2021-09-27,Dadra and Nagar Haveli and Daman and Diu,643398,262123,905521,DN,0,0,0,
2021-09-27,Mizoram,693977,419662,1113639,MZ,527,9,1481,
2021-09-27,Puducherry,694566,301148,995714,PY,37,0,72,
2021-09-27,Jammu and Kashmir,7720111,3357940,11078051,JK,117,0,118,
2021-09-27,Meghalaya,1067851,452502,1520353,ML,108,3,230,
2021-09-27,Rajasthan,40042152,15059999,55102151,RJ,13,0,4,
2021-09-27,Tamil Nadu,35589539,10817163,46406702,TN,1657,19,1662,
2021-09-27,Uttar Pradesh,84253017,19659987,103913004,UP,6,0,6,
2021-09-27,India,640185193,229853190,870038383,TT,14907,181,24251,
2021-09-27,Lakshadweep,54767,40875,95642,LD,0,0,0,
2021-09-27,Himachal Pradesh,5651396,2627833,8279229,HP,209,0,225,
2021-09-27,Odisha,21697322,8109031,29806353,OR,444,5,653,
2021-09-27,Andaman and Nicobar Islands,288877,149622,438499,AN,1,0,3,
2021-09-27,Sikkim,517475,372746,890221,SK,25,1,34,
2021-09-27,Manipur,1220709,461078,1681787,MN,116,1,129,
2021-09-27,Andhra Pradesh,26636192,13099338,39735530,AP,618,6,1178,
2021-09-27,Arunachal Pradesh,752572,395985,1148557,AR,43,0,47,
2021-09-27,Karnataka,38646702,16273234,54919936,KA,504,20,893,
2021-09-27,Chhattisgarh,12340695,5087899,17428594,CT,27,0,30,
2021-09-27,Gujarat,41570211,18487521,60057732,GJ,21,0,30,
2021-09-28,Chhattisgarh,12397213,5147210,17544423,CT,26,0,25,
2021-09-28,Mizoram,695390,426710,1122100,MZ,1846,2,1011,
2021-09-28,Lakshadweep,54776,41093,95869,LD,0,0,1,
2021-09-28,West Bengal,40347870,16420316,56768186,WB,708,13,693,
2021-09-28,Manipur,1221560,468373,1689933,MN,216,5,179,
2021-09-28,Bihar,43390001,10680046,54070047,BR,1,0,5,
2021-09-28,Telangana,18303730,6889773,25193503,TG,220,1,255,
2021-09-28,Dadra and Nagar Haveli and Daman and Diu,644388,267739,912127,DN,0,0,0,
2021-09-28,Assam,18337823,5459981,23797804,AS,390,10,332,
2021-09-28,Tripura,2493458,1353410,3846868,TR,19,0,22,
2021-09-28,Arunachal Pradesh,753754,403418,1157172,AR,49,1,29,
2021-09-28,Chandigarh,897312,441328,1338640,CH,2,0,4,
2021-09-28,Haryana,16410347,6145215,22555562,HR,22,64,10,
2021-09-28,Nagaland,684749,352747,1037496,NL,28,1,51,
2021-09-28,Andhra Pradesh,26822850,13238695,40061545,AP,771,8,1333,
2021-09-28,Madhya Pradesh,47886377,14749379,62635756,MP,7,2,7,
2021-09-28,Karnataka,38730365,16414117,55144482,KA,629,17,782,
2021-09-28,Jammu and Kashmir,7790776,3423910,11214686,JK,95,0,188,
2021-09-28,Meghalaya,1069201,459466,1528667,ML,95,2,152,
2021-09-28,Uttar Pradesh,85112477,20100575,105213052,UP,16,1,14,
2021-09-28,Maharashtra,56541192,23567246,80108438,MH,2844,60,3029,
2021-09-28,Gujarat,41714719,18638967,60353686,GJ,24,0,18,
2021-09-28,Odisha,21800757,8210004,30010761,OR,545,7,634,
2021-09-28,Sikkim,517794,379040,896834,SK,64,0,64,
2021-09-28,Delhi,11921965,5635785,17557750,DL,34,2,25,
2021-09-28,Punjab,14446446,4966715,19413161,PB,40,2,23,
2021-09-28,Rajasthan,40135669,15199526,55335195,RJ,4,0,8,
2021-09-28,India,643464523,232571144,876035667,TT,21898,375,29944,
2021-09-28,Uttarakhand,7343595,3080204,10423799,UT,15,0,19,
2021-09-28,Tamil Nadu,35712014,10931085,46643099,TN,1630,17,1643,
2021-09-28,Kerala,24610962,10761405,35372367,KL,11196,149,18849,
2021-09-28,Ladakh,204333,135080,339413,LA,2,0,56,
2021-09-28,Andaman and Nicobar Islands,289147,150661,439808,AN,1,0,1,
2021-09-28,Jharkhand,13506398,4028336,17534734,JH,11,2,12,
2021-09-28,Himachal Pradesh,5655422,2668787,8324209,HP,170,3,214,
2021-09-28,Goa,1222366,680319,1902685,GA,90,5,114,
2021-09-28,Puducherry,697327,306589,1003916,PY,88,1,142,
2021-09-29,Gujarat,41825605,18758519,60584124,GJ,20,0,12,
2021-09-29,Sikkim,518116,384335,902451,SK,57,0,58,
2021-09-29,Chandigarh,899116,445070,1344186,CH,5,0,5,
2021-09-29,Ladakh,204742,136734,341476,LA,7,0,28,
2021-09-29,Assam,18402052,5507704,23909756,AS,366,7,507,
2021-09-29,Uttar Pradesh,85573046,20371448,105944494,UP,6,1,23,
2021-09-29,Meghalaya,1070467,465674,1536141,ML,169,3,166,
2021-09-29,Andaman and Nicobar Islands,289456,152124,441580,AN,0,0,2,
2021-09-29,Chhattisgarh,12445158,5195818,17640976,CT,30,1,27,
2021-09-29,Mizoram,696272,434972,1131244,MZ,1380,3,1107,
2021-09-29,West Bengal,40716677,16540195,57256872,WB,748,14,740,
2021-09-29,Jammu and Kashmir,7853389,3482252,11335641,JK,100,0,132,
2021-09-29,India,647080489,235766751,882847240,TT,23166,313,28726,
2021-09-29,Tripura,2494132,1365537,3859669,TR,20,1,34,
2021-09-29,Maharashtra,57090054,23913977,81004031,MH,3187,49,3253,
2021-09-29,Punjab,14479233,4993929,19473162,PB,22,4,27,
2021-09-29,Manipur,1223296,476745,1700041,MN,210,2,144,
2021-09-29,Dadra and Nagar Haveli and Daman and Diu,645092,271374,916466,DN,0,0,0,
2021-09-29,Odisha,22014100,8370163,30384263,OR,565,5,467,
2021-09-29,Bihar,43441745,10718981,54160726,BR,4,0,2,
2021-09-29,Delhi,11993231,5716816,17710047,DL,41,0,22,
2021-09-29,Telangana,18357418,6920273,25277691,TG,245,1,173,
2021-09-29,Nagaland,685994,360879,1046873,NL,24,1,54,
2021-09-29,Karnataka,39174716,17037071,56211787,KA,539,17,591,
2021-09-29,Haryana,16486801,6208093,22694894,HR,16,0,15,
2021-09-29,Uttarakhand,7351394,3105437,10456831,UT,11,1,15,
2021-09-29,Himachal Pradesh,5658695,2702502,8361197,HP,205,3,92,
2021-09-29,Rajasthan,40293764,15447118,55740882,RJ,2,0,8,
2021-09-29,Puducherry,699619,311618,1011237,PY,93,1,75,
2021-09-29,Kerala,24648955,10855888,35504843,KL,12161,155,17862,
2021-09-29,Lakshadweep,54806,41352,96158,LD,0,0,0,
2021-09-29,Goa,1224184,690461,1914645,GA,83,4,82,
2021-09-29,Jharkhand,13563006,4067115,17630121,JH,6,0,4,
2021-09-29,Madhya Pradesh,48094358,14925100,63019458,MP,8,2,7,
2021-09-29,Tamil Nadu,35833391,11036101,46869492,TN,1624,24,1639,
2021-09-29,Arunachal Pradesh,754744,410599,1165343,AR,128,1,25,
2021-09-29,Andhra Pradesh,27223665,13596883,40820548,AP,1084,13,1328,
2021-09-30,Rajasthan,40435241,15640152,56075393,RJ,5,0,4,
2021-09-30,Uttarakhand,7360563,3139315,10499878,UT,7,0,48,
2021-09-30,Puducherry,701667,315745,1017412,PY,59,0,57,
2021-09-30,Chhattisgarh,12514887,5271347,17786234,CT,32,1,16,
2021-09-30,Meghalaya,1071613,471671,1543284,ML,129,4,199,
2021-09-30,Odisha,22230694,8524337,30755031,OR,602,6,559,
2021-09-30,Delhi,12068732,5810576,17879308,DL,47,0,39,
2021-09-30,West Bengal,41079677,16682183,57761860,WB,749,15,744,
2021-09-30,Kerala,24695529,10943352,35638881,KL,15914,122,16758,
2021-09-30,Tripura,2495205,1387586,3882791,TR,22,1,21,
2021-09-30,Chandigarh,900985,449059,1350044,CH,6,0,7,
2021-09-30,Andhra Pradesh,27390009,13706120,41096129,AP,1010,13,1149,
2021-09-30,Arunachal Pradesh,755858,417673,1173531,AR,54,0,75,
2021-09-30,Andaman and Nicobar Islands,289728,153214,442942,AN,1,0,1,
2021-09-30,India,650834927,238752761,889587688,TT,27285,278,28204,
2021-09-30,Haryana,16606956,6323961,22930917,HR,9,0,15,
2021-09-30,Assam,18469669,5552151,24021820,AS,376,5,454,
2021-09-30,Punjab,14513084,5024998,19538082,PB,35,3,35,
2021-09-30,Uttar Pradesh,86136561,20706156,106842717,UP,0,0,0,
2021-09-30,Maharashtra,57632025,24261702,81893727,MH,3063,56,3198,
2021-09-30,Madhya Pradesh,48422635,15187684,63610319,MP,12,0,5,
2021-09-30,Himachal Pradesh,5661779,2731106,8392885,HP,163,1,260,
2021-09-30,Mizoram,696933,441294,1138227,MZ,1741,3,1592,
2021-09-30,Gujarat,42021479,19002706,61024185,GJ,20,0,18,
2021-09-30,Dadra and Nagar Haveli and Daman and Diu,645819,276491,922310,DN,0,0,0,
2021-09-30,Bihar,43548742,10802876,54351618,BR,6,1,6,
2021-09-30,Goa,1225781,698899,1924680,GA,113,2,85,
2021-09-30,Karnataka,39259617,17177457,56437074,KA,933,14,704,
2021-09-30,Manipur,1223626,479279,1702905,MN,158,1,101,
2021-09-30,Jharkhand,13616971,4106032,17723003,JH,11,0,6,
2021-09-30,Tamil Nadu,36010365,11194348,47204713,TN,1612,28,1626,
2021-09-30,Jammu and Kashmir,7938371,3540352,11478723,JK,110,0,153,
2021-09-30,Sikkim,518476,390197,908673,SK,39,0,26,
2021-09-30,Ladakh,205283,137942,343225,LA,8,0,13,
2021-09-30,Lakshadweep,54818,41585,96403,LD,0,0,2,
2021-09-30,Telangana,18648641,7048538,25697179,TG,214,2,200,
2021-09-30,Nagaland,686908,366783,1053691,NL,25,0,28,
2021-10-01,Odisha,22367403,8640107,31007510,OR,477,4,691,
2021-10-01,Punjab,14543687,5051402,19595089,PB,27,2,33,
2021-10-01,Lakshadweep,54843,41921,96764,LD,0,0,2,
2021-10-01,Meghalaya,1072825,478002,1550827,ML,155,0,108,
2021-10-01,Andhra Pradesh,27751626,13962558,41714184,AP,809,10,1160,
2021-10-01,Chandigarh,902936,454194,1357130,CH,2,0,7,
2021-10-01,Maharashtra,58105633,24630245,82735878,MH,3105,50,3164,
2021-10-01,Chhattisgarh,12566270,5330650,17896920,CT,22,0,45,
2021-10-01,Tripura,2496257,1405166,3901423,TR,21,0,42,
2021-10-01,Manipur,1224679,489338,1714017,MN,159,3,187,
2021-10-01,Gujarat,42119082,19112165,61231247,GJ,16,0,16,
2021-10-01,Sikkim,518638,393687,912325,SK,31,0,24,
2021-10-01,Tamil Nadu,36159579,11347631,47507210,TN,1597,25,1623,
2021-10-01,Puducherry,703471,320261,1023732,PY,64,0,103,
2021-10-01,Mizoram,697715,445923,1143638,MZ,1170,4,1677,
2021-10-01,Uttar Pradesh,87416553,21396637,108813190,UP,35,0,35,
2021-10-01,Telangana,18870374,7134742,26005116,TG,220,1,252,
2021-10-01,Rajasthan,40553626,15819415,56373041,RJ,4,0,8,
2021-10-01,Jharkhand,13695874,4167330,17863204,JH,12,0,8,
2021-10-01,Karnataka,39347554,17339884,56687438,KA,589,13,887,
2021-10-01,Himachal Pradesh,5664849,2766701,8431550,HP,183,3,181,
2021-10-01,Assam,18514304,5584696,24099000,AS,303,3,356,
2021-10-01,Andaman and Nicobar Islands,289980,154262,444242,AN,0,0,1,
2021-10-01,Bihar,43582577,10856839,54439416,BR,3,0,15,
2021-10-01,West Bengal,41545724,16855608,58401332,WB,708,13,694,
2021-10-01,India,654910067,241895790,896805857,TT,23918,233,25460,
2021-10-01,Uttarakhand,7367930,3166982,10534912,UT,13,1,17,
2021-10-01,Nagaland,688096,372529,1060625,NL,21,1,27,
2021-10-01,Dadra and Nagar Haveli and Daman and Diu,646836,284833,931669,DN,0,0,0,
2021-10-01,Kerala,24730896,11039073,35769969,KL,13834,95,13767,
2021-10-01,Haryana,16722570,6441494,23164064,HR,18,0,12,
2021-10-01,Goa,1227878,709365,1937243,GA,84,3,99,
2021-10-01,Ladakh,205532,138654,344186,LA,6,0,6,
2021-10-01,Arunachal Pradesh,756848,424539,1181387,AR,54,1,43,
2021-10-01,Delhi,12144237,5921236,18065473,DL,32,0,23,
2021-10-01,Madhya Pradesh,48530783,15273749,63804532,MP,11,0,9,
2021-10-01,Jammu and Kashmir,8022402,3596078,11618480,JK,133,1,138,
2021-10-02,Assam,18867868,5920883,24788751,AS,246,4,272,
2021-10-02,Mizoram,697797,446502,1144299,MZ,1626,3,1481,
2021-10-02,Tamil Nadu,36252084,11432560,47684644,TN,1578,24,1607,
2021-10-02,Sikkim,518698,394808,913506,SK,25,1,40,
2021-10-02,Kerala,24747610,11119526,35867136,KL,13217,121,14437,
2021-10-02,Odisha,22467640,8734835,31202475,OR,478,7,579,
2021-10-02,Uttar Pradesh,87501967,21647123,109149090,UP,0,0,0,
2021-10-02,West Bengal,41767547,16933363,58700910,WB,761,9,743,
2021-10-02,Meghalaya,1073325,480878,1554203,ML,130,1,238,
2021-10-02,Himachal Pradesh,5666027,2778365,8444392,HP,89,2,222,
2021-10-02,Ladakh,205555,138763,344318,LA,3,0,7,
2021-10-02,Jammu and Kashmir,8128981,3644453,11773434,JK,124,1,168,
2021-10-02,Tripura,2496515,1410254,3906769,TR,15,1,47,
2021-10-02,Haryana,16817088,6537216,23354304,HR,14,0,8,
2021-10-02,Karnataka,39424340,17479876,56904216,KA,636,4,745,
2021-10-02,Punjab,14555131,5059907,19615038,PB,36,2,33,
2021-10-02,Dadra and Nagar Haveli and Daman and Diu,646875,285131,932006,DN,0,0,0,
2021-10-02,Uttarakhand,7373069,3186572,10559641,UT,5,0,17,
2021-10-02,Jharkhand,13751889,4217857,17969746,JH,17,0,7,
2021-10-02,Andhra Pradesh,27997965,14202841,42200806,AP,865,9,1424,
2021-10-02,India,658847567,245629817,904477384,TT,23189,242,25938,
2021-10-02,Nagaland,688453,374532,1062985,NL,30,0,23,
2021-10-02,Lakshadweep,54845,42091,96936,LD,0,0,0,
2021-10-02,Maharashtra,58548458,24975818,83524276,MH,2696,49,3062,
2021-10-02,Goa,1229753,718993,1948746,GA,79,0,103,
2021-10-02,Gujarat,42186528,19204611,61391139,GJ,27,0,14,
2021-10-02,Chhattisgarh,12588252,5363527,17951779,CT,8,0,20,
2021-10-02,Madhya Pradesh,48597461,15325283,63922744,MP,5,0,12,
2021-10-02,Rajasthan,40649805,15957453,56607258,RJ,6,0,12,
2021-10-02,Chandigarh,904205,457862,1362067,CH,3,0,6,
2021-10-02,Puducherry,704714,323125,1027839,PY,82,0,106,
2021-10-02,Bihar,45067241,12176968,57244209,BR,4,0,2,
2021-10-02,Manipur,1225811,493059,1718870,MN,136,2,150,
2021-10-02,Arunachal Pradesh,757150,426787,1183937,AR,13,0,37,
2021-10-02,Andaman and Nicobar Islands,289983,154311,444294,AN,1,0,0,
2021-10-02,Delhi,12198840,6004092,18202932,DL,33,1,58,
2021-10-02,Telangana,19098097,7231698,26329795,TG,201,1,258,
2021-10-03,Telangana,19141599,7248827,26390426,TG,162,1,247,
2021-10-03,Manipur,1226050,494146,1720196,MN,167,2,119,
2021-10-03,Uttarakhand,7375336,3196378,10571714,UT,12,0,10,
2021-10-03,Punjab,14560256,5065766,19626022,PB,24,0,18,
2021-10-03,Lakshadweep,54846,42262,97108,LD,0,0,0,
2021-10-03,Delhi,12206307,6015062,18221369,DL,33,0,30,
2021-10-03,Andaman and Nicobar Islands,289999,154348,444347,AN,1,0,1,
2021-10-03,Kerala,24750569,11126704,35877273,KL,12297,74,16333,
2021-10-03,Chandigarh,905179,460694,1365873,CH,2,0,1,
2021-10-03,Dadra and Nagar Haveli and Daman and Diu,647029,285954,932983,DN,0,0,0,
2021-10-03,Gujarat,42217358,19230680,61448038,GJ,23,0,14,
2021-10-03,Madhya Pradesh,48622672,15352246,63974918,MP,9,0,9,
2021-10-03,Jharkhand,13813288,4263498,18076786,JH,9,0,8,
2021-10-03,Karnataka,39438744,17502825,56941569,KA,664,8,711,
2021-10-03,Jammu and Kashmir,8226199,3682848,11909047,JK,102,0,195,
2021-10-03,Goa,1230959,726577,1957536,GA,44,0,85,
2021-10-03,Puducherry,705356,324793,1030149,PY,32,1,89,
2021-10-03,Arunachal Pradesh,757188,427467,1184655,AR,32,0,29,
2021-10-03,Uttar Pradesh,87525999,21664080,109190079,UP,22,2,20,
2021-10-03,Maharashtra,58616814,25034072,83650886,MH,2692,40,2716,
2021-10-03,West Bengal,41837806,16960548,58798354,WB,701,10,684,
2021-10-03,Sikkim,518698,394808,913506,SK,18,0,127,
2021-10-03,Himachal Pradesh,5666290,2782031,8448321,HP,67,0,153,
2021-10-03,Tripura,2496558,1411361,3907919,TR,9,1,24,
2021-10-03,Tamil Nadu,37070227,12063327,49133554,TN,1531,23,1582,
2021-10-03,Nagaland,688632,376524,1065156,NL,17,0,37,
2021-10-03,Meghalaya,1073366,481118,1554484,ML,172,2,180,
2021-10-03,Bihar,45219982,12333801,57553783,BR,3,0,9,
2021-10-03,India,660432639,246891140,907323779,TT,21644,182,26724,
2021-10-03,Mizoram,697797,446502,1144299,MZ,1276,3,1323,
2021-10-03,Haryana,16840190,6559537,23399727,HR,11,0,9,
2021-10-03,Andhra Pradesh,28049011,14231390,42280401,AP,765,9,973,
2021-10-03,Ladakh,205555,138763,344318,LA,10,0,22,
2021-10-03,Assam,18895892,5937228,24833120,AS,193,1,324,
2021-10-03,Chhattisgarh,12597798,5378450,17976248,CT,15,0,26,
2021-10-03,Odisha,22491954,8752950,31244904,OR,528,5,606,
2021-10-03,Rajasthan,40671136,15995681,56666817,RJ,1,0,10,
2021-10-04,Chandigarh,907007,465756,1372763,CH,6,0,2,
